,met.x,met.y,Grid.10km,Expansion,Site.name,Site.ID,Ind.num.cont,Sample.ID,GridRef,Lat,Lng,X,Y,Day.col,Mnth.col,Yr.col,X10km.1st.rec,site.1st.rec,years.col.10km,years.col.site,Scale_dmg,Dmg,Age,cropped,FW_used,Photo.FW.D.ID,Photo.FW.V.ID,HW_used,Photo.HW.D.ID,Photo.HW.V.ID,Landmarked,Hairy_AC,mat.10yr,Date,EveDate,refdate,Jday.col,gen2Jday,volt_num,gen2.yr,gen2.mnth,gen2.day,Jday.diff,lon,lat,dev.tmp
573,401000,134000,SU03,England,Snapes Wood,CS_Snapes,573,C19M39,SU017349,51.11339,-1.9770926,401700,134900,10,8,2016,1968,NA,51,NA,1,1,2,Y,L,C19M39_D_calibrated,C19M39_V_calibrated,L,C19M39_D_calibrated,C19M39_V_calibrated,FW/HW,Very,9.86579,10/08/2016,10/08/2016,31/12/2015,223,220,2,2008,8,7,-3,401500,134500,15.88022
574,401000,134000,SU03,England,Snapes Wood,CS_Snapes,574,C19M40,SU017349,51.11339,-1.9770926,401700,134900,10,8,2016,1968,NA,51,NA,2,1,3,Y,R,C19M40_D_calibrated,C19M40_V_calibrated,R,C19M40_D_calibrated,C19M40_V_calibrated,FW/HW,Med,9.86579,10/08/2016,10/08/2016,31/12/2015,223,220,2,2008,8,7,-3,401500,134500,15.88022
575,605000,240000,TM04,England,Hadleigh Railway Walk,ES_HadRail,575,ESM1,TM055405,52.024835,0.99390923,605500,240500,16,8,2017,1995,NA,24,NA,2,1,3,Y,L,ESM1_D_calibrated,ESM1_V_calibrated,L,ESM1_D_calibrated,ESM1_V_calibrated,FW/HW,,10.31049,16/08/2017,16/08/2017,31/12/2016,228,177,3,2008,6,25,-51,605500,240500,13.09329
576,605000,240000,TM04,England,Hadleigh Railway Walk,ES_HadRail,576,ESM2,TM055405,52.024835,0.99390923,605500,240500,16,8,2017,1995,NA,24,NA,3,1,4,Y,L,ESM2_D_calibrated,ESM2_V_calibrated,L,ESM2_D_calibrated,ESM2_V_calibrated,FW/HW,,10.31049,16/08/2017,16/08/2017,31/12/2016,228,177,3,2008,6,25,-51,605500,240500,13.09329
577,605000,240000,TM04,England,Hadleigh Railway Walk,ES_HadRail,577,ESM3,TM055405,52.024835,0.99390923,605500,240500,16,8,2017,1995,NA,24,NA,3,2,5,Y,L,ESM3_D_calibrated,ESM3_V_calibrated,L,ESM3_D_calibrated,ESM3_V_calibrated,FW/HW,,10.31049,16/08/2017,16/08/2017,31/12/2016,228,177,3,2008,6,25,-51,605500,240500,13.09329
578,605000,240000,TM04,England,Hadleigh Railway Walk,ES_HadRail,578,ESM4,TM055405,52.024835,0.99390923,605500,240500,16,8,2017,1995,NA,24,NA,2,1,3,Y,L,ESM4_D_calibrated,ESM4_V_calibrated,L,ESM4_D_calibrated,ESM4_V_calibrated,FW/HW,,10.31049,16/08/2017,16/08/2017,31/12/2016,228,177,3,2008,6,25,-51,605500,240500,13.09329
579,605000,240000,TM04,England,Hadleigh Railway Walk,ES_HadRail,579,ESM5,TM055405,52.024835,0.99390923,605500,240500,16,8,2017,1995,NA,24,NA,4,1,5,Y,L,ESM5_D_calibrated,ESM5_V_calibrated,L,ESM5_D_calibrated,ESM5_V_calibrated,FW/HW,,10.31049,16/08/2017,16/08/2017,31/12/2016,228,177,3,2008,6,25,-51,605500,240500,13.09329
580,605000,240000,TM04,England,Hadleigh Railway Walk,ES_HadRail,580,ESM6,TM055405,52.024835,0.99390923,605500,240500,16,8,2017,1995,NA,24,NA,2,2,4,Y,L,ESM6_D_calibrated,ESM6_V_calibrated,N,ESM6_D_calibrated,ESM6_V_calibrated,FW/HW,,10.31049,16/08/2017,16/08/2017,31/12/2016,228,177,3,2008,6,25,-51,605500,240500,13.09329
581,605000,240000,TM04,England,Hadleigh Railway Walk,ES_HadRail,581,ESM7,TM055405,52.024835,0.99390923,605500,240500,16,8,2017,1995,NA,24,NA,3,1,4,Y,L,ESM7_D_calibrated,ESM7_V_calibrated,L,ESM7_D_calibrated,ESM7_V_calibrated,FW/HW,,10.31049,16/08/2017,16/08/2017,31/12/2016,228,177,3,2008,6,25,-51,605500,240500,13.09329
582,605000,240000,TM04,England,Hadleigh Railway Walk,ES_HadRail,582,ESM8,TM053406,52.025807,0.99105831,605300,240600,16,8,2017,1995,NA,24,NA,2,1,3,Y,L,ESM8_D_calibrated,ESM8_V_calibrated,R,ESM8_D_calibrated,ESM8_V_calibrated,FW/HW,,10.31049,16/08/2017,16/08/2017,31/12/2016,228,177,3,2008,6,25,-51,605500,240500,13.09329
583,605000,240000,TM04,England,Hadleigh Railway Walk,ES_HadRail,583,ESM9,TM053406,52.025807,0.99105831,605300,240600,16,8,2017,1995,NA,24,NA,2,2,4,Y,L,ESM9_D_calibrated,ESM9_V_calibrated,L,ESM9_D_calibrated,ESM9_V_calibrated,FW/HW,,10.31049,16/08/2017,16/08/2017,31/12/2016,228,177,3,2008,6,25,-51,605500,240500,13.09329
584,605000,240000,TM04,England,Hadleigh Railway Walk,ES_HadRail,584,ESM10,TM053406,52.025807,0.99105831,605300,240600,16,8,2017,1995,NA,24,NA,2,1,3,Y,L,ESM10_D_calibrated,ESM10_V_calibrated,L,ESM10_D_calibrated,ESM10_V_calibrated,FW/HW,,10.31049,16/08/2017,16/08/2017,31/12/2016,228,177,3,2008,6,25,-51,605500,240500,13.09329
585,605000,240000,TM04,England,Hadleigh Railway Walk,ES_HadRail,585,ESM11,TM053406,52.025807,0.99105831,605300,240600,16,8,2017,1995,NA,24,NA,2,1,3,Y,L,ESM11_D_calibrated,ESM11_V_calibrated,L,ESM11_D_calibrated,ESM11_V_calibrated,FW/HW,,10.31049,16/08/2017,16/08/2017,31/12/2016,228,177,3,2008,6,25,-51,605500,240500,13.09329
586,605000,240000,TM04,England,Hadleigh Railway Walk,ES_HadRail,586,ESM12,TM053406,52.025807,0.99105831,605300,240600,16,8,2017,1995,NA,24,NA,2,1,3,Y,L,ESM12_D_calibrated,ESM12_V_calibrated,R,ESM12_D_calibrated,ESM12_V_calibrated,FW/HW,,10.31049,16/08/2017,16/08/2017,31/12/2016,228,177,3,2008,6,25,-51,605500,240500,13.09329
587,605000,240000,TM04,England,Hadleigh Railway Walk,ES_HadRail,587,ESM13,TM053406,52.025807,0.99105831,605300,240600,16,8,2017,1995,NA,24,NA,3,2,5,Y,L,ESM13_D_calibrated,ESM13_V_calibrated,L,ESM13_D_calibrated,ESM13_V_calibrated,FW/HW,,10.31049,16/08/2017,16/08/2017,31/12/2016,228,177,3,2008,6,25,-51,605500,240500,13.09329
588,605000,240000,TM04,England,Hadleigh Railway Walk,ES_HadRail,588,ESM14,TM053406,52.025807,0.99105831,605300,240600,16,8,2017,1995,NA,24,NA,2,2,4,Y,L,ESM14_D_calibrated,ESM14_V_calibrated,L,ESM14_D_calibrated,ESM14_V_calibrated,FW/HW,,10.31049,16/08/2017,16/08/2017,31/12/2016,228,177,3,2008,6,25,-51,605500,240500,13.09329
589,605000,240000,TM04,England,Hadleigh Railway Walk,ES_HadRail,589,ESM15,TM053406,52.025807,0.99105831,605300,240600,16,8,2017,1995,NA,24,NA,2,1,3,Y,L,ESM15_D_calibrated,ESM15_V_calibrated,L,ESM15_D_calibrated,ESM15_V_calibrated,FW/HW,,10.31049,16/08/2017,16/08/2017,31/12/2016,228,177,3,2008,6,25,-51,605500,240500,13.09329
590,604000,240000,TM04,England,Hadleigh Railway Walk,ES_HadRail,590,ESM16,TM049407,52.026852,0.98529627,604900,240700,16,8,2017,1995,NA,24,NA,2,1,3,Y,L,ESM16_D_calibrated,ESM16_V_calibrated,L,ESM16_D_calibrated,ESM16_V_calibrated,FW/HW,,10.4906,16/08/2017,16/08/2017,31/12/2016,228,177,3,2008,6,25,-51,604500,240500,13.29759
591,604000,240000,TM04,England,Hadleigh Railway Walk,ES_HadRail,591,ESM17,TM049407,52.026852,0.98529627,604900,240700,16,8,2017,1995,NA,24,NA,2,1,3,Y,L,ESM17_D_calibrated,ESM17_V_calibrated,L,ESM17_D_calibrated,ESM17_V_calibrated,FW/HW,,10.4906,16/08/2017,16/08/2017,31/12/2016,228,177,3,2008,6,25,-51,604500,240500,13.29759
592,604000,240000,TM04,England,Hadleigh Railway Walk,ES_HadRail,592,ESM18,TM049407,52.026852,0.98529627,604900,240700,16,8,2017,1995,NA,24,NA,3,1,4,Y,L,ESM18_D_calibrated,ESM18_V_calibrated,L,ESM18_D_calibrated,ESM18_V_calibrated,FW/HW,,10.4906,16/08/2017,16/08/2017,31/12/2016,228,177,3,2008,6,25,-51,604500,240500,13.29759
593,604000,240000,TM04,England,Hadleigh Railway Walk,ES_HadRail,593,ESM19,TM049407,52.026852,0.98529627,604900,240700,16,8,2017,1995,NA,24,NA,2,1,3,Y,L,ESM19_D_calibrated,ESM19_V_calibrated,L,ESM19_D_calibrated,ESM19_V_calibrated,FW/HW,,10.4906,16/08/2017,16/08/2017,31/12/2016,228,177,3,2008,6,25,-51,604500,240500,13.29759
594,604000,240000,TM04,England,Hadleigh Railway Walk,ES_HadRail,594,ESM20,TM049407,52.026852,0.98529627,604900,240700,16,8,2017,1995,NA,24,NA,2,2,4,Y,L,ESM20_D_calibrated,ESM20_V_calibrated,L,ESM20_D_calibrated,ESM20_V_calibrated,FW/HW,,10.4906,16/08/2017,16/08/2017,31/12/2016,228,177,3,2008,6,25,-51,604500,240500,13.29759
595,605000,243000,TM04,England,Wolves Wood,ES_Wolves,595,ESM21,TM056437,52.053529,0.99728714,605600,243700,16,8,2017,1995,NA,24,NA,2,2,4,Y,L,ESM21_D_calibrated,ESM21_V_calibrated,L,ESM21_D_calibrated,ESM21_V_calibrated,FW/HW,,10.3121,16/08/2017,16/08/2017,31/12/2016,228,177,3,2008,6,25,-51,605500,243500,13.12072
596,605000,243000,TM04,England,Wolves Wood,ES_Wolves,596,ESM22,TM056437,52.053529,0.99728714,605600,243700,16,8,2017,1995,NA,24,NA,2,3,5,Y,L,ESM22_D_calibrated,ESM22_V_calibrated,L,ESM22_D_calibrated,ESM22_V_calibrated,FW/HW,,10.3121,16/08/2017,16/08/2017,31/12/2016,228,177,3,2008,6,25,-51,605500,243500,13.12072
597,605000,244000,TM04,England,Wolves Wood,ES_Wolves,597,ESM23,TM055440,52.056259,0.9960111,605500,244000,16,8,2017,1995,NA,24,NA,2,3,5,Y,R,ESM23_D_calibrated,ESM23_V_calibrated,N,ESM23_D_calibrated,ESM23_V_calibrated,FW/HW,,10.32944,16/08/2017,16/08/2017,31/12/2016,228,177,3,2008,6,25,-51,605500,244500,13.15176
598,605000,243000,TM04,England,Wolves Wood,ES_Wolves,598,ESM24,TM056437,52.053529,0.99728714,605600,243700,16,8,2017,1995,NA,24,NA,1,1,2,Y,L,ESM24_D_calibrated,ESM24_V_calibrated,L,ESM24_D_calibrated,ESM24_V_calibrated,FW/HW,,10.3121,16/08/2017,16/08/2017,31/12/2016,228,177,3,2008,6,25,-51,605500,243500,13.12072
599,605000,243000,TM04,England,Wolves Wood,ES_Wolves,599,ESM25,TM056437,52.053529,0.99728714,605600,243700,16,8,2017,1995,NA,24,NA,2,1,3,Y,L,ESM25_D_calibrated,ESM25_V_calibrated,L,ESM25_D_calibrated,ESM25_V_calibrated,FW/HW,,10.3121,16/08/2017,16/08/2017,31/12/2016,228,177,3,2008,6,25,-51,605500,243500,13.12072
600,605000,243000,TM04,England,Wolves Wood,ES_Wolves,600,ESM26,TM056437,52.053529,0.99728714,605600,243700,16,8,2017,1995,NA,24,NA,2,1,3,Y,L,ESM26_D_calibrated,ESM26_V_calibrated,L,ESM26_D_calibrated,ESM26_V_calibrated,FW/HW,,10.3121,16/08/2017,16/08/2017,31/12/2016,228,177,3,2008,6,25,-51,605500,243500,13.12072
601,605000,243000,TM04,England,Wolves Wood,ES_Wolves,601,ESM27,TM056437,52.053529,0.99728714,605600,243700,16,8,2017,1995,NA,24,NA,3,1,4,Y,R,ESM27_D_calibrated,ESM27_V_calibrated,R,ESM27_D_calibrated,ESM27_V_calibrated,FW/HW,,10.3121,16/08/2017,16/08/2017,31/12/2016,228,177,3,2008,6,25,-51,605500,243500,13.12072
602,605000,243000,TM04,England,Wolves Wood,ES_Wolves,602,ESM28,TM056437,52.053529,0.99728714,605600,243700,16,8,2017,1995,NA,24,NA,2,2,4,Y,L,ESM28_D_calibrated,ESM28_V_calibrated,L,ESM28_D_calibrated,ESM28_V_calibrated,FW/HW,,10.3121,16/08/2017,16/08/2017,31/12/2016,228,177,3,2008,6,25,-51,605500,243500,13.12072
603,605000,243000,TM04,England,Wolves Wood,ES_Wolves,603,ESM29,TM056437,52.053529,0.99728714,605600,243700,16,8,2017,1995,NA,24,NA,4,3,7,Y,R,ESM29_D_calibrated,ESM29_V_calibrated,N,ESM29_D_calibrated,ESM29_V_calibrated,FW/HW,,10.3121,16/08/2017,16/08/2017,31/12/2016,228,177,3,2008,6,25,-51,605500,243500,13.12072
604,605000,243000,TM04,England,Wolves Wood,ES_Wolves,604,ESM30,TM056437,52.053529,0.99728714,605600,243700,16,8,2017,1995,NA,24,NA,2,3,5,Y,L,ESM30_D_calibrated,ESM30_V_calibrated,L,ESM30_D_calibrated,ESM30_V_calibrated,FW/HW,,10.3121,16/08/2017,16/08/2017,31/12/2016,228,177,3,2008,6,25,-51,605500,243500,13.12072
605,618000,231000,TM13,England,Stour Wood,ES_StourW,605,ESM31,TM187311,51.935411,1.1800119,618700,231100,16,8,2017,1985,NA,34,NA,2,1,3,Y,L,ESM31_D_calibrated,ESM31_V_calibrated,R,ESM31_D_calibrated,ESM31_V_calibrated,FW/HW,,10.52602,16/08/2017,16/08/2017,31/12/2016,228,166,3,2008,6,14,-62,618500,231500,13.30613
606,618000,231000,TM13,England,Stour Wood,ES_StourW,606,ESM32,TM187311,51.935411,1.1800119,618700,231100,16,8,2017,1985,NA,34,NA,2,1,3,Y,L,ESM32_D_calibrated,ESM32_V_calibrated,L,ESM32_D_calibrated,ESM32_V_calibrated,FW/HW,,10.52602,16/08/2017,16/08/2017,31/12/2016,228,166,3,2008,6,14,-62,618500,231500,13.30613
607,618000,231000,TM13,England,Stour Wood,ES_StourW,607,ESM33,TM187311,51.935411,1.1800119,618700,231100,16,8,2017,1985,NA,34,NA,4,2,6,Y,L,ESM33_D_calibrated,ESM33_V_calibrated,L,ESM33_D_calibrated,ESM33_V_calibrated,FW/HW,,10.52602,16/08/2017,16/08/2017,31/12/2016,228,166,3,2008,6,14,-62,618500,231500,13.30613
608,618000,231000,TM13,England,Stour Wood,ES_StourW,608,ESM34,TM187311,51.935411,1.1800119,618700,231100,16,8,2017,1985,NA,34,NA,2,1,3,Y,L,ESM34_D_calibrated,ESM34_V_calibrated,L,ESM34_D_calibrated,ESM34_V_calibrated,FW/HW,,10.52602,16/08/2017,16/08/2017,31/12/2016,228,166,3,2008,6,14,-62,618500,231500,13.30613
609,618000,231000,TM13,England,Stour Wood,ES_StourW,609,ESM35,TM187311,51.935411,1.1800119,618700,231100,16,8,2017,1985,NA,34,NA,2,3,5,Y,R,ESM35_D_calibrated,ESM35_V_calibrated,N,ESM35_D_calibrated,ESM35_V_calibrated,FW/HW,,10.52602,16/08/2017,16/08/2017,31/12/2016,228,166,3,2008,6,14,-62,618500,231500,13.30613
610,618000,231000,TM13,England,Stour Wood,ES_StourW,610,ESM36,TM187311,51.935411,1.1800119,618700,231100,16,8,2017,1985,NA,34,NA,2,1,3,Y,L,ESM36_D_calibrated,ESM36_V_calibrated,L,ESM36_D_calibrated,ESM36_V_calibrated,FW/HW,,10.52602,16/08/2017,16/08/2017,31/12/2016,228,166,3,2008,6,14,-62,618500,231500,13.30613
612,618000,231000,TM13,England,Stour Wood,ES_StourW,612,ESM38,TM187311,51.935411,1.1800119,618700,231100,16,8,2017,1985,NA,34,NA,2,1,3,Y,L,ESM38_D_calibrated,ESM38_V_calibrated,L,ESM38_D_calibrated,ESM38_V_calibrated,FW/HW,,10.52602,16/08/2017,16/08/2017,31/12/2016,228,166,3,2008,6,14,-62,618500,231500,13.30613
613,618000,231000,TM13,England,Stour Wood,ES_StourW,613,ESM39,TM187311,51.935411,1.1800119,618700,231100,16,8,2017,1985,NA,34,NA,2,1,3,Y,L,ESM39_D_calibrated,ESM39_V_calibrated,R,ESM39_D_calibrated,ESM39_V_calibrated,FW/HW,,10.52602,16/08/2017,16/08/2017,31/12/2016,228,166,3,2008,6,14,-62,618500,231500,13.30613
614,618000,231000,TM13,England,Stour Wood,ES_StourW,614,ESM40,TM187311,51.935411,1.1800119,618700,231100,16,8,2017,1985,NA,34,NA,3,3,6,Y,R,ESM40_D_calibrated,ESM40_V_calibrated,N,ESM40_D_calibrated,ESM40_V_calibrated,FW/HW,,10.52602,16/08/2017,16/08/2017,31/12/2016,228,166,3,2008,6,14,-62,618500,231500,13.30613
615,347000,336000,SJ43,England,Fenn's Moss,CC_FennM,615,CCM1,SJ477366,52.924251,-2.7793818,347700,336600,24,7,2017,1968,NA,51,NA,2,1,3,Y,L,CCM1_D_calibrated,CCM1_V_calibrated,L,CCM1_D_calibrated,CCM1_V_calibrated,FW/HW,Light,9.98309,24/07/2017,24/07/2017,31/12/2016,205,220,2,2008,8,7,15,347500,336500,15.88017
616,347000,336000,SJ43,England,Fenn's Moss,CC_FennM,616,CCM2,SJ477366,52.924251,-2.7793818,347700,336600,24,7,2017,1968,NA,51,NA,3,2,5,Y,R,CCM2_D_calibrated,CCM2_V_calibrated,N,CCM2_D_calibrated,CCM2_V_calibrated,FW/HW,,9.98309,24/07/2017,24/07/2017,31/12/2016,205,220,2,2008,8,7,15,347500,336500,15.88017
617,347000,336000,SJ43,England,Fenn's Moss,CC_FennM,617,CCM3,SJ477366,52.924251,-2.7793818,347700,336600,24,7,2017,1968,NA,51,NA,2,1,3,Y,L,CCM3_D_calibrated,CCM3_V_calibrated,L,CCM3_D_calibrated,CCM3_V_calibrated,FW/HW,Light,9.98309,24/07/2017,24/07/2017,31/12/2016,205,220,2,2008,8,7,15,347500,336500,15.88017
618,347000,336000,SJ43,England,Fenn's Moss,CC_FennM,618,CCM4,SJ477366,52.924251,-2.7793818,347700,336600,24,7,2017,1968,NA,51,NA,2,1,3,Y,L,CCM4_D_calibrated,CCM4_V_calibrated,L,CCM4_D_calibrated,CCM4_V_calibrated,FW/HW,Med,9.98309,24/07/2017,24/07/2017,31/12/2016,205,220,2,2008,8,7,15,347500,336500,15.88017
619,347000,336000,SJ43,England,Fenn's Moss,CC_FennM,619,CCM5,SJ477366,52.924251,-2.7793818,347700,336600,24,7,2017,1968,NA,51,NA,3,2,5,Y,R,CCM5_D_calibrated,CCM5_V_calibrated,N,CCM5_D_calibrated,CCM5_V_calibrated,FW/HW,,9.98309,24/07/2017,24/07/2017,31/12/2016,205,220,2,2008,8,7,15,347500,336500,15.88017
620,347000,336000,SJ43,England,Fenn's Moss,CC_FennM,620,CCM6,SJ477366,52.924251,-2.7793818,347700,336600,24,7,2017,1968,NA,51,NA,2,1,3,Y,R,CCM6_D_calibrated,CCM6_V_calibrated,R,CCM6_D_calibrated,CCM6_V_calibrated,FW/HW,Light,9.98309,24/07/2017,24/07/2017,31/12/2016,205,220,2,2008,8,7,15,347500,336500,15.88017
621,347000,336000,SJ43,England,Fenn's Moss,CC_FennM,621,CCM7,SJ477366,52.924251,-2.7793818,347700,336600,24,7,2017,1968,NA,51,NA,3,1,4,Y,R,CCM7_D_calibrated,CCM7_V_calibrated,R,CCM7_D_calibrated,CCM7_V_calibrated,FW/HW,Med,9.98309,24/07/2017,24/07/2017,31/12/2016,205,220,2,2008,8,7,15,347500,336500,15.88017
622,347000,336000,SJ43,England,Fenn's Moss,CC_FennM,622,CCM8,SJ477366,52.924251,-2.7793818,347700,336600,24,7,2017,1968,NA,51,NA,3,2,5,Y,R,CCM8_D_calibrated,CCM8_V_calibrated,L,CCM8_D_calibrated,CCM8_V_calibrated,FW/HW,Light,9.98309,24/07/2017,24/07/2017,31/12/2016,205,220,2,2008,8,7,15,347500,336500,15.88017
623,347000,336000,SJ43,England,Fenn's Moss,CC_FennM,623,CCM9,SJ477366,52.924251,-2.7793818,347700,336600,24,7,2017,1968,NA,51,NA,2,2,4,Y,L,CCM9_D_calibrated,CCM9_V_calibrated,L,CCM9_D_calibrated,CCM9_V_calibrated,FW/HW,Med,9.98309,24/07/2017,24/07/2017,31/12/2016,205,220,2,2008,8,7,15,347500,336500,15.88017
624,347000,336000,SJ43,England,Fenn's Moss,CC_FennM,624,CCM10,SJ477366,52.924251,-2.7793818,347700,336600,24,7,2017,1968,NA,51,NA,2,2,4,Y,R,CCM10_D_calibrated,CCM10_V_calibrated,L,CCM10_D_calibrated,CCM10_V_calibrated,FW/HW,Med,9.98309,24/07/2017,24/07/2017,31/12/2016,205,220,2,2008,8,7,15,347500,336500,15.88017
625,347000,336000,SJ43,England,Fenn's Moss,CC_FennM,625,CCM11,SJ477366,52.924251,-2.7793818,347700,336600,24,7,2017,1968,NA,51,NA,1,2,3,Y,L,CCM11_D_calibrated,CCM11_V_calibrated,R,CCM11_D_calibrated,CCM11_V_calibrated,FW/HW,Med,9.98309,24/07/2017,24/07/2017,31/12/2016,205,220,2,2008,8,7,15,347500,336500,15.88017
626,347000,336000,SJ43,England,Fenn's Moss,CC_FennM,626,CCM12,SJ477366,52.924251,-2.7793818,347700,336600,24,7,2017,1968,NA,51,NA,1,2,3,Y,L,CCM12_D_calibrated,CCM12_V_calibrated,L,CCM12_D_calibrated,CCM12_V_calibrated,FW/HW,Very,9.98309,24/07/2017,24/07/2017,31/12/2016,205,220,2,2008,8,7,15,347500,336500,15.88017
627,347000,336000,SJ43,England,Fenn's Moss,CC_FennM,627,CCM13,SJ477366,52.924251,-2.7793818,347700,336600,24,7,2017,1968,NA,51,NA,2,1,3,Y,L,CCM13_D_calibrated,CCM13_V_calibrated,L,CCM13_D_calibrated,CCM13_V_calibrated,FW/HW,Very,9.98309,24/07/2017,24/07/2017,31/12/2016,205,220,2,2008,8,7,15,347500,336500,15.88017
628,347000,336000,SJ43,England,Fenn's Moss,CC_FennM,628,CCM14,SJ477366,52.924251,-2.7793818,347700,336600,24,7,2017,1968,NA,51,NA,2,1,3,Y,L,CCM14_D_calibrated,CCM14_V_calibrated,L,CCM14_D_calibrated,CCM14_V_calibrated,FW/HW,Very,9.98309,24/07/2017,24/07/2017,31/12/2016,205,220,2,2008,8,7,15,347500,336500,15.88017
629,348000,334000,SJ43,England,Bettisfield Moss,CC_BettiM,629,CCM15,SJ480348,52.908101,-2.7746311,348000,334800,24,7,2017,1973,NA,46,NA,2,2,4,Y,R,CCM15_D_calibrated,CCM15_V_calibrated,L,CCM15_D_calibrated,CCM15_V_calibrated,FW/HW,Med,9.98411,24/07/2017,24/07/2017,31/12/2016,205,220,2,2008,8,7,15,348500,334500,15.90559
630,348000,334000,SJ43,England,Bettisfield Moss,CC_BettiM,630,CCM16,SJ480348,52.908101,-2.7746311,348000,334800,24,7,2017,1973,NA,46,NA,1,2,3,Y,L,CCM16_D_calibrated,CCM16_V_calibrated,L,CCM16_D_calibrated,CCM16_V_calibrated,FW/HW,Very,9.98411,24/07/2017,24/07/2017,31/12/2016,205,220,2,2008,8,7,15,348500,334500,15.90559
631,348000,334000,SJ43,England,Bettisfield Moss,CC_BettiM,631,CCM17,SJ480348,52.908101,-2.7746311,348000,334800,24,7,2017,1973,NA,46,NA,2,2,4,Y,L,CCM17_D_calibrated,CCM17_V_calibrated,R,CCM17_D_calibrated,CCM17_V_calibrated,FW/HW,Very,9.98411,24/07/2017,24/07/2017,31/12/2016,205,220,2,2008,8,7,15,348500,334500,15.90559
632,348000,334000,SJ43,England,Bettisfield Moss,CC_BettiM,632,CCM18,SJ480348,52.908101,-2.7746311,348000,334800,24,7,2017,1973,NA,46,NA,3,1,4,Y,R,CCM18_D_calibrated,CCM18_V_calibrated,L,CCM18_D_calibrated,CCM18_V_calibrated,FW/HW,Light,9.98411,24/07/2017,24/07/2017,31/12/2016,205,220,2,2008,8,7,15,348500,334500,15.90559
633,348000,334000,SJ43,England,Bettisfield Moss,CC_BettiM,633,CCM19,SJ480348,52.908101,-2.7746311,348000,334800,24,7,2017,1973,NA,46,NA,2,3,5,Y,L,CCM19_D_calibrated,CCM19_V_calibrated,N,CCM19_D_calibrated,CCM19_V_calibrated,FW/HW,,9.98411,24/07/2017,24/07/2017,31/12/2016,205,220,2,2008,8,7,15,348500,334500,15.90559
634,348000,334000,SJ43,England,Bettisfield Moss,CC_BettiM,634,CCM20,SJ480348,52.908101,-2.7746311,348000,334800,24,7,2017,1973,NA,46,NA,2,1,3,Y,L,CCM20_D_calibrated,CCM20_V_calibrated,L,CCM20_D_calibrated,CCM20_V_calibrated,FW/HW,Med,9.98411,24/07/2017,24/07/2017,31/12/2016,205,220,2,2008,8,7,15,348500,334500,15.90559
635,326000,321000,SJ22,England,Llanymynech Rocks,CC_LlanRocks,635,CCM21,SJ268219,52.789685,-3.0868993,326800,321900,24,7,2017,1973,NA,46,NA,2,1,3,Y,R,CCM21_D_calibrated,CCM21_V_calibrated,N,CCM21_D_calibrated,CCM21_V_calibrated,FW/HW,,10.09983,24/07/2017,24/07/2017,31/12/2016,205,188,3,2008,7,6,-17,326500,321500,15.20243
636,326000,321000,SJ22,England,Llanymynech Rocks,CC_LlanRocks,636,CCM22,SJ260217,52.787778,-3.0987145,326000,321700,24,7,2017,1973,NA,46,NA,2,1,3,Y,L,CCM22_D_calibrated,CCM22_V_calibrated,L,CCM22_D_calibrated,CCM22_V_calibrated,FW/HW,Very,10.09983,24/07/2017,24/07/2017,31/12/2016,205,188,3,2008,7,6,-17,326500,321500,15.20243
637,326000,321000,SJ22,England,Llanymynech Rocks,CC_LlanRocks,637,CCM23,SJ268219,52.789685,-3.0868993,326800,321900,24,7,2017,1973,NA,46,NA,2,1,3,Y,L,CCM23_D_calibrated,CCM23_V_calibrated,R,CCM23_D_calibrated,CCM23_V_calibrated,FW/HW,Very,10.09983,24/07/2017,24/07/2017,31/12/2016,205,188,3,2008,7,6,-17,326500,321500,15.20243
638,326000,321000,SJ22,England,Llanymynech Rocks,CC_LlanRocks,638,CCM24,SJ268219,52.789685,-3.0868993,326800,321900,24,7,2017,1973,NA,46,NA,2,2,4,Y,R,CCM24_D_calibrated,CCM24_V_calibrated,R,CCM24_D_calibrated,CCM24_V_calibrated,FW/HW,Light,10.09983,24/07/2017,24/07/2017,31/12/2016,205,188,3,2008,7,6,-17,326500,321500,15.20243
639,327000,321000,SJ22,England,Llanymynech Rocks,CC_LlanRocks,639,CCM25,SJ270218,52.788814,-3.0839118,327000,321800,24,7,2017,1973,NA,46,NA,2,2,4,Y,L,CCM25_D_calibrated,CCM25_V_calibrated,L,CCM25_D_calibrated,CCM25_V_calibrated,FW/HW,Light,10.43821,24/07/2017,24/07/2017,31/12/2016,205,188,3,2008,7,6,-17,327500,321500,15.57121
640,327000,321000,SJ22,England,Llanymynech Rocks,CC_LlanRocks,640,CCM26,SJ271218,52.788827,-3.0824292,327100,321800,25,7,2017,1973,NA,46,NA,2,1,3,Y,L,CCM26_D_calibrated,CCM26_V_calibrated,L,CCM26_D_calibrated,CCM26_V_calibrated,FW/HW,Med,10.43821,25/07/2017,25/07/2017,31/12/2016,206,188,3,2008,7,6,-18,327500,321500,15.57121
641,327000,321000,SJ22,England,Llanymynech Rocks,CC_LlanRocks,641,CCM27,SJ271218,52.788827,-3.0824292,327100,321800,25,7,2017,1973,NA,46,NA,2,2,4,Y,L,CCM27_D_calibrated,CCM27_V_calibrated,L,CCM27_D_calibrated,CCM27_V_calibrated,FW/HW,Light,10.43821,25/07/2017,25/07/2017,31/12/2016,206,188,3,2008,7,6,-18,327500,321500,15.57121
