Main.study,Expansion,Site.name,Site.ID,Ind.num.cont,Sample.ID,GridRef,Lat,Lng,X,Y,Grid.10km,Day.col,Mnth.col,Yr.col,10km.1st.rec,site.1st.rec,years.col.10km,years.col.site,Day.photo,Month.photo,Year.photo,Calib.group,Calib.day,Calib.month,Scale_dmg,Dmg,Age,cropped,FW_used,Photo.FW.D.ID,Photo.FW.V.ID,HW_used,Photo.HW.D.ID,Photo.HW.V.ID,Landmarked,Hairy_AC
etcGBS,England,Fermyn Woods,Ferm,72,PA-E-5-Ferm-2018-14,SP9650085500,52.458933,-0.58119336,496500,285500,SP98,22,5,2018,1971,1976,48,43,2,5,2019,1,3,5,3,1,4,Y,R,PA_5_Ferm_14_D_calibrated,PA_5_Ferm_14_V_calibrated,L,PA_5_Ferm_14_D_calibrated,PA_5_Ferm_14_V_calibrated,FW/HW,Med
etcGBS,England,Fermyn Woods,Ferm,73,PA-E-5-Ferm-2018-15,SP9650085500,52.458933,-0.58119336,496500,285500,SP98,22,5,2018,1971,1976,48,43,2,5,2019,1,3,5,2,3,5,Y,R,PA_5_Ferm_15_D_calibrated,PA_5_Ferm_15_V_calibrated,L,PA_5_Ferm_15_D_calibrated,PA_5_Ferm_15_V_calibrated,FW/HW,Light
etcGBS,England,Fermyn Woods,Ferm,74,PA-E-5-Ferm-2018-16,SP9650085500,52.458933,-0.58119336,496500,285500,SP98,22,5,2018,1971,1976,48,43,2,5,2019,1,3,5,3,1,4,Y,L,PA_5_Ferm_16_D_calibrated,PA_5_Ferm_16_V_calibrated,L,PA_5_Ferm_16_D_calibrated,PA_5_Ferm_16_V_calibrated,FW/HW,Med
etcGBS,England,Fermyn Woods,Ferm,75,PA-E-5-Ferm-2018-17,SP9650085500,52.458933,-0.58119336,496500,285500,SP98,22,5,2018,1971,1976,48,43,2,5,2019,1,3,5,2,1,3,Y,L,PA_5_Ferm_17_D_calibrated,PA_5_Ferm_17_V_calibrated,R,PA_5_Ferm_17_D_calibrated,PA_5_Ferm_17_V_calibrated,FW/HW,Light
etcGBS,England,Fermyn Woods,Ferm,76,PA-E-5-Ferm-2018-18,SP9650085500,52.458933,-0.58119336,496500,285500,SP98,22,5,2018,1971,1976,48,43,2,5,2019,1,3,5,2,3,5,Y,L,PA_5_Ferm_18_D_calibrated,PA_5_Ferm_18_V_calibrated,L,PA_5_Ferm_18_D_calibrated,PA_5_Ferm_18_V_calibrated,FW/HW,Light
etcGBS,England,Fermyn Woods,Ferm,77,PA-E-5-Ferm-2018-19,SP9650085500,52.458933,-0.58119336,496500,285500,SP98,22,5,2018,1971,1976,48,43,2,5,2019,1,3,5,2,2,4,Y,L,PA_5_Ferm_19_D_calibrated,PA_5_Ferm_19_V_calibrated,R,PA_5_Ferm_19_D_calibrated,PA_5_Ferm_19_V_calibrated,FW/HW,Light
etcGBS,England,Fermyn Woods,Ferm,78,PA-E-5-Ferm-2018-20,SP9650085500,52.458933,-0.58119336,496500,285500,SP98,22,5,2018,1971,1976,48,43,2,5,2019,1,3,5,1,1,2,Y,L,PA_5_Ferm_20_D_calibrated,PA_5_Ferm_20_V_calibrated,L,PA_5_Ferm_20_D_calibrated,PA_5_Ferm_20_V_calibrated,FW/HW,Med
etcGBS,England,Foxley Wood,Fox,79,PA-E-6-Fox-2018-01,TG0500022900,52.76478,1.037034,605000,322900,TG02,20,5,2018,1969,1990,50,29,10,6,2019,2,12,6,2,1,3,Y,L,PA_6_Fox_01_D_calibrated,PA_6_Fox_01_V_calibrated,R,PA_6_Fox_01_D_calibrated,PA_6_Fox_01_V_calibrated,FW/HW,Very
etcGBS,England,Foxley Wood,Fox,80,PA-E-6-Fox-2018-02,TG0500022900,52.76478,1.037034,605000,322900,TG02,20,5,2018,1969,1990,50,29,10,6,2019,2,12,6,3,2,5,Y,L,PA_6_Fox_02_D_calibrated,PA_6_Fox_02_V_calibrated,R,PA_6_Fox_02_D_calibrated,PA_6_Fox_02_V_calibrated,FW/HW,Light
etcGBS,England,Foxley Wood,Fox,81,PA-E-6-Fox-2018-03,TG0500022900,52.76478,1.037034,605000,322900,TG02,20,5,2018,1969,1990,50,29,10,6,2019,2,12,6,1,1,2,Y,L,PA_6_Fox_03_D_calibrated,PA_6_Fox_03_V_calibrated,L,PA_6_Fox_03_D_calibrated,PA_6_Fox_03_V_calibrated,FW/HW,Light
etcGBS,England,Foxley Wood,Fox,82,PA-E-6-Fox-2018-04,TG0500022900,52.76478,1.037034,605000,322900,TG02,20,5,2018,1969,1990,50,29,10,6,2019,2,12,6,3,1,4,Y,R,PA_6_Fox_04_D_calibrated,PA_6_Fox_04_V_calibrated,L,PA_6_Fox_04_D_calibrated,PA_6_Fox_04_V_calibrated,FW/HW,Med
etcGBS,England,Foxley Wood,Fox,83,PA-E-6-Fox-2018-05,TG0500022900,52.76478,1.037034,605000,322900,TG02,20,5,2018,1969,1990,50,29,10,6,2019,2,12,6,2,3,5,Y,L,PA_6_Fox_05_D_calibrated,PA_6_Fox_05_V_calibrated,R,PA_6_Fox_05_D_calibrated,PA_6_Fox_05_V_calibrated,FW/HW,Light
etcGBS,England,Foxley Wood,Fox,84,PA-E-6-Fox-2018-06,TG0500022900,52.76478,1.037034,605000,322900,TG02,20,5,2018,1969,1990,50,29,10,6,2019,2,12,6,2,1,3,Y,L,PA_6_Fox_06_D_calibrated,PA_6_Fox_06_V_calibrated,L,PA_6_Fox_06_D_calibrated,PA_6_Fox_06_V_calibrated,FW/HW,Light
etcGBS,England,Foxley Wood,Fox,85,PA-E-6-Fox-2018-07,TG0500022900,52.76478,1.037034,605000,322900,TG02,20,5,2018,1969,1990,50,29,10,6,2019,2,12,6,2,2,4,Y,L,PA_6_Fox_07_D_calibrated,PA_6_Fox_07_V_calibrated,R,PA_6_Fox_07_D_calibrated,PA_6_Fox_07_V_calibrated,FW/HW,Light
etcGBS,England,Foxley Wood,Fox,86,PA-E-6-Fox-2018-08,TG0500022900,52.76478,1.037034,605000,322900,TG02,21,5,2018,1969,1990,50,29,10,6,2019,2,12,6,2,1,3,Y,R,PA_6_Fox_08_D_calibrated,PA_6_Fox_08_V_calibrated,L,PA_6_Fox_08_D_calibrated,PA_6_Fox_08_V_calibrated,FW/HW,Very
etcGBS,England,Foxley Wood,Fox,87,PA-E-6-Fox-2018-09,TG0500022900,52.76478,1.037034,605000,322900,TG02,21,5,2018,1969,1990,50,29,10,6,2019,2,12,6,2,1,3,Y,L,PA_6_Fox_09_D_calibrated,PA_6_Fox_09_V_calibrated,L,PA_6_Fox_09_D_calibrated,PA_6_Fox_09_V_calibrated,FW/HW,Med
etcGBS,England,Foxley Wood,Fox,88,PA-E-6-Fox-2018-10,TG0500022900,52.76478,1.037034,605000,322900,TG02,21,5,2018,1969,1990,50,29,10,6,2019,2,12,6,1,3,4,Y,R,PA_6_Fox_10_D_calibrated,PA_6_Fox_10_V_calibrated,N,PA_6_Fox_10_D_calibrated,PA_6_Fox_10_V_calibrated,FW/HW,
etcGBS,England,Foxley Wood,Fox,89,PA-E-6-Fox-2018-11,TG0500022900,52.76478,1.037034,605000,322900,TG02,21,5,2018,1969,1990,50,29,10,6,2019,2,12,6,3,3,6,Y,R,PA_6_Fox_11_D_calibrated,PA_6_Fox_11_V_calibrated,R,PA_6_Fox_11_D_calibrated,PA_6_Fox_11_V_calibrated,FW/HW,Light
etcGBS,England,Foxley Wood,Fox,90,PA-E-6-Fox-2018-12,TG0500022900,52.76478,1.037034,605000,322900,TG02,21,5,2018,1969,1990,50,29,10,6,2019,2,12,6,2,3,5,Y,L,PA_6_Fox_12_D_calibrated,PA_6_Fox_12_V_calibrated,N,PA_6_Fox_12_D_calibrated,PA_6_Fox_12_V_calibrated,FW/HW,
etcGBS,England,Foxley Wood,Fox,91,PA-E-6-Fox-2018-13,TG0500022900,52.76478,1.037034,605000,322900,TG02,21,5,2018,1969,1990,50,29,10,6,2019,2,12,6,3,1,4,Y,L,PA_6_Fox_13_D_calibrated,PA_6_Fox_13_V_calibrated,L,PA_6_Fox_13_D_calibrated,PA_6_Fox_13_V_calibrated,FW/HW,Light
etcGBS,England,Foxley Wood,Fox,92,PA-E-6-Fox-2018-14,TG0500022900,52.76478,1.037034,605000,322900,TG02,21,5,2018,1969,1990,50,29,10,6,2019,2,12,6,2,2,4,Y,L,PA_6_Fox_14_D_calibrated,PA_6_Fox_14_V_calibrated,L,PA_6_Fox_14_D_calibrated,PA_6_Fox_14_V_calibrated,FW/HW,Light
etcGBS,England,Foxley Wood,Fox,93,PA-E-6-Fox-2018-15,TG0500022900,52.76478,1.037034,605000,322900,TG02,21,5,2018,1969,1990,50,29,10,6,2019,2,12,6,2,1,3,Y,R,PA_6_Fox_15_D_calibrated,PA_6_Fox_15_V_calibrated,L,PA_6_Fox_15_D_calibrated,PA_6_Fox_15_V_calibrated,FW/HW,Light
etcGBS,England,Foxley Wood,Fox,94,PA-E-6-Fox-2018-16,TG0500022900,52.76478,1.037034,605000,322900,TG02,21,5,2018,1969,1990,50,29,10,6,2019,2,12,6,2,3,5,Y,L,PA_6_Fox_16_D_calibrated,PA_6_Fox_16_V_calibrated,N,PA_6_Fox_16_D_calibrated,PA_6_Fox_16_V_calibrated,FW/HW,
etcGBS,England,Foxley Wood,Fox,95,PA-E-6-Fox-2018-17,TG0500022900,52.76478,1.037034,605000,322900,TG02,21,5,2018,1969,1990,50,29,10,6,2019,2,12,6,2,1,3,Y,L,PA_6_Fox_17_D_calibrated,PA_6_Fox_17_V_calibrated,L,PA_6_Fox_17_D_calibrated,PA_6_Fox_17_V_calibrated,FW/HW,Very
etcGBS,England,Foxley Wood,Fox,96,PA-E-6-Fox-2018-18,TG0500022900,52.76478,1.037034,605000,322900,TG02,21,5,2018,1969,1990,50,29,10,6,2019,2,12,6,3,2,5,Y,R,PA_6_Fox_18_D_calibrated,PA_6_Fox_18_V_calibrated,R,PA_6_Fox_18_D_calibrated,PA_6_Fox_18_V_calibrated,FW/HW,Light
etcGBS,England,Foxley Wood,Fox,97,PA-E-6-Fox-2018-19,TG0500022900,52.76478,1.037034,605000,322900,TG02,21,5,2018,1969,1990,50,29,10,6,2019,2(V=3),12,6,2,1,3,Y,R,PA_6_Fox_19_D_calibrated,PA_6_Fox_19_V_calibrated,R,PA_6_Fox_19_D_calibrated,PA_6_Fox_19_V_calibrated,FW/HW,Med
etcGBS,England,Foxley Wood,Fox,98,PA-E-6-Fox-2018-20,TG0500022900,52.76478,1.037034,605000,322900,TG02,21,5,2018,1969,1990,50,29,10,6,2019,2,12,6,2,1,3,Y,L,PA_6_Fox_20_D_calibrated,PA_6_Fox_20_V_calibrated,L,PA_6_Fox_20_D_calibrated,PA_6_Fox_20_V_calibrated,FW/HW,Med
etcGBS,England,Calke abbey,CA,99,PA-E-7-CA-2018-01,SK3607620796,52.783543,-1.46656,436076,320796,SK32,23,5,2018,1979,1997,40,22,10,6,2019,2,12,6,1,2,3,Y,L,PA_7_CA_01_D_calibrated,PA_7_CA_01_V_calibrated,L,PA_7_CA_01_D_calibrated,PA_7_CA_01_V_calibrated,FW/HW,Med
etcGBS,England,Calke abbey,CA,100,PA-E-7-CA-2018-02,SK3607620796,52.783543,-1.46656,436076,320796,SK32,23,5,2018,1979,1997,40,22,10,6,2019,2,12,6,2,1,3,Y,L,PA_7_CA_02_D_calibrated,PA_7_CA_02_V_calibrated,L,PA_7_CA_02_D_calibrated,PA_7_CA_02_V_calibrated,FW/HW,Light
etcGBS,England,Calke abbey,CA,101,PA-E-7-CA-2018-03,SK3607620796,52.783543,-1.46656,436076,320796,SK32,23,5,2018,1979,1997,40,22,10,6,2019,2,12,6,2,1,3,Y,L,PA_7_CA_03_D_calibrated,PA_7_CA_03_V_calibrated,L,PA_7_CA_03_D_calibrated,PA_7_CA_03_V_calibrated,FW/HW,Med
etcGBS,England,Calke abbey,CA,102,PA-E-7-CA-2018-04,SK3607620796,52.783543,-1.46656,436076,320796,SK32,23,5,2018,1979,1997,40,22,10,6,2019,2,12,6,2,1,3,Y,L,PA_7_CA_04_D_calibrated,PA_7_CA_04_V_calibrated,L,PA_7_CA_04_D_calibrated,PA_7_CA_04_V_calibrated,FW/HW,Light
etcGBS,England,Calke abbey,CA,103,PA-E-7-CA-2018-05,SK3607620796,52.783543,-1.46656,436076,320796,SK32,5,6,2018,1979,1997,40,22,10,6,2019,2,12,6,1,1,2,Y,L,PA_7_CA_05_D_calibrated,PA_7_CA_05_V_calibrated,L,PA_7_CA_05_D_calibrated,PA_7_CA_05_V_calibrated,FW/HW,Med
etcGBS,England,Calke abbey,CA,104,PA-E-7-CA-2018-06,SK3607620796,52.783543,-1.46656,436076,320796,SK32,5,6,2018,1979,1997,40,22,10,6,2019,2,12,6,1,1,2,Y,L,PA_7_CA_06_D_calibrated,PA_7_CA_06_V_calibrated,L,PA_7_CA_06_D_calibrated,PA_7_CA_06_V_calibrated,FW/HW,Very
etcGBS,England,Calke abbey,CA,105,PA-E-7-CA-2018-07,SK3607620796,52.783543,-1.46656,436076,320796,SK32,5,6,2018,1979,1997,40,22,10,6,2019,2,12,6,1,1,2,Y,L,PA_7_CA_07_D_calibrated,PA_7_CA_07_V_calibrated,L,PA_7_CA_07_D_calibrated,PA_7_CA_07_V_calibrated,FW/HW,Very
etcGBS,England,Calke abbey,CA,106,PA-E-7-CA-2018-08,SK3607620796,52.783543,-1.46656,436076,320796,SK32,5,6,2018,1979,1997,40,22,10,6,2019,2,12,6,1,1,2,Y,L,PA_7_CA_08_D_calibrated,PA_7_CA_08_V_calibrated,L,PA_7_CA_08_D_calibrated,PA_7_CA_08_V_calibrated,FW/HW,Very
etcGBS,England,Calke abbey,CA,107,PA-E-7-CA-2018-09,SK3607620796,52.783543,-1.46656,436076,320796,SK32,5,6,2018,1979,1997,40,22,10,6,2019,2,12,6,2,1,3,Y,R,PA_7_CA_09_D_calibrated,PA_7_CA_09_V_calibrated,R,PA_7_CA_09_D_calibrated,PA_7_CA_09_V_calibrated,FW/HW,Med
etcGBS,England,Calke abbey,CA,108,PA-E-7-CA-2018-10,SK3607620796,52.783543,-1.46656,436076,320796,SK32,5,6,2018,1979,1997,40,22,10,6,2019,2,12,6,1,1,2,Y,L,PA_7_CA_10_D_calibrated,PA_7_CA_10_V_calibrated,L,PA_7_CA_10_D_calibrated,PA_7_CA_10_V_calibrated,FW/HW,Very
etcGBS,England,Calke abbey,CA,109,PA-E-7-CA-2018-11,SK3607620796,52.783543,-1.46656,436076,320796,SK32,5,6,2018,1979,1997,40,22,10,6,2019,2,12,6,1,1,2,Y,L,PA_7_CA_11_D_calibrated,PA_7_CA_11_V_calibrated,L,PA_7_CA_11_D_calibrated,PA_7_CA_11_V_calibrated,FW/HW,Very
etcGBS,England,Calke abbey,CA,110,PA-E-7-CA-2018-12,SK3607620796,52.783543,-1.46656,436076,320796,SK32,5,6,2018,1979,1997,40,22,10,6,2019,2,12,6,1,1,2,Y,L,PA_7_CA_12_D_calibrated,PA_7_CA_12_V_calibrated,L,PA_7_CA_12_D_calibrated,PA_7_CA_12_V_calibrated,FW/HW,Med
etcGBS,England,Calke abbey,CA,111,PA-E-7-CA-2018-13,SK3607620796,52.783543,-1.46656,436076,320796,SK32,5,6,2018,1979,1997,40,22,10,6,2019,2,12,6,1,1,2,Y,L,PA_7_CA_13_D_calibrated,PA_7_CA_13_V_calibrated,L,PA_7_CA_13_D_calibrated,PA_7_CA_13_V_calibrated,FW/HW,Med
etcGBS,England,Calke abbey,CA,112,PA-E-7-CA-2018-14,SK3607620796,52.783543,-1.46656,436076,320796,SK32,5,6,2018,1979,1997,40,22,10,6,2019,2,12,6,2,2,4,Y,R,PA_7_CA_14_D_calibrated,PA_7_CA_14_V_calibrated,R,PA_7_CA_14_D_calibrated,PA_7_CA_14_V_calibrated,FW/HW,Light
etcGBS,England,Calke abbey,CA,113,PA-E-7-CA-2018-15,SK3607620796,52.783543,-1.46656,436076,320796,SK32,5,6,2018,1979,1997,40,22,10,6,2019,2,12,6,3,1,4,Y,L,PA_7_CA_15_D_calibrated,PA_7_CA_15_V_calibrated,L,PA_7_CA_15_D_calibrated,PA_7_CA_15_V_calibrated,FW/HW,Light
etcGBS,England,Calke abbey,CA,114,PA-E-7-CA-2018-16,SK3607620796,52.783543,-1.46656,436076,320796,SK32,5,6,2018,1979,1997,40,22,10,6,2019,2,12,6,1,2,3,Y,L,PA_7_CA_16_D_calibrated,PA_7_CA_16_V_calibrated,R,PA_7_CA_16_D_calibrated,PA_7_CA_16_V_calibrated,FW/HW,Med
etcGBS,England,Calke abbey,CA,115,PA-E-7-CA-2018-17,SK3607620796,52.783543,-1.46656,436076,320796,SK32,5,6,2018,1979,1997,40,22,10,6,2019,2,12,6,1,1,2,Y,L,PA_7_CA_17_D_calibrated,PA_7_CA_17_V_calibrated,L,PA_7_CA_17_D_calibrated,PA_7_CA_17_V_calibrated,FW/HW,Very
etcGBS,England,Calke abbey,CA,116,PA-E-7-CA-2018-18,SK3607620796,52.783543,-1.46656,436076,320796,SK32,5,6,2018,1979,1997,40,22,10,6,2019,2,12,6,1,1,2,Y,L,PA_7_CA_18_D_calibrated,PA_7_CA_18_V_calibrated,L,PA_7_CA_18_D_calibrated,PA_7_CA_18_V_calibrated,FW/HW,Med
etcGBS,England,Calke abbey,CA,117,PA-E-7-CA-2018-19,SK3607620796,52.783543,-1.46656,436076,320796,SK32,5,6,2018,1979,1997,40,22,10,6,2019,2,12,6,1,2,3,Y,L,PA_7_CA_19_D_calibrated,PA_7_CA_19_V_calibrated,L,PA_7_CA_19_D_calibrated,PA_7_CA_19_V_calibrated,FW/HW,Med
etcGBS,England,Calke abbey,CA,118,PA-E-7-CA-2018-20,SK3607620796,52.783543,-1.46656,436076,320796,SK32,5,6,2018,1979,1997,40,22,10,6,2019,2,12,6,1,2,3,Y,L,PA_7_CA_20_D_calibrated,PA_7_CA_20_V_calibrated,N,PA_7_CA_20_D_calibrated,PA_7_CA_20_V_calibrated,FW/HW,
etcGBS,England,Ruff Wood,RW,119,PA-E-8-RW-2018-01,SD4265407506,53.561023,-2.867222,342654,407506,SD40,11,6,2018,1993,2014,26,5,10,6,2019,2,12,6,2,2,4,Y,L,PA_8_RW_01_D_calibrated,PA_8_RW_01_V_calibrated,L,PA_8_RW_01_D_calibrated,PA_8_RW_01_V_calibrated,FW/HW,Med
etcGBS,England,Ruff Wood,RW,120,PA-E-8-RW-2018-02,SD4265407506,53.561023,-2.867222,342654,407506,SD40,11,6,2018,1993,2014,26,5,10,6,2019,2,12,6,1,1,2,Y,L,PA_8_RW_02_D_calibrated,PA_8_RW_02_V_calibrated,L,PA_8_RW_02_D_calibrated,PA_8_RW_02_V_calibrated,FW/HW,Very
etcGBS,England,Ruff Wood,RW,121,PA-E-8-RW-2018-03,SD4265407506,53.561023,-2.867222,342654,407506,SD40,11,6,2018,1993,2014,26,5,10,6,2019,2,12,6,1,1,2,Y,L,PA_8_RW_03_D_calibrated,PA_8_RW_03_V_calibrated,L,PA_8_RW_03_D_calibrated,PA_8_RW_03_V_calibrated,FW/HW,Very
etcGBS,England,Ruff Wood,RW,122,PA-E-8-RW-2018-04,SD4265407506,53.561023,-2.867222,342654,407506,SD40,11,6,2018,1993,2014,26,5,10,6,2019,2,12,6,4,3,7,Y,L,PA_8_RW_04_D_calibrated,PA_8_RW_04_V_calibrated,N,PA_8_RW_04_D_calibrated,PA_8_RW_04_V_calibrated,FW/HW,
etcGBS,England,Ruff Wood,RW,123,PA-E-8-RW-2018-05,SD4265407506,53.561023,-2.867222,342654,407506,SD40,11,6,2018,1993,2014,26,5,10,6,2019,2,12,6,1,1,2,Y,L,PA_8_RW_05_D_calibrated,PA_8_RW_05_V_calibrated,L,PA_8_RW_05_D_calibrated,PA_8_RW_05_V_calibrated,FW/HW,Med
etcGBS,England,Ruff Wood,RW,124,PA-E-8-RW-2018-06,SD4265407506,53.561023,-2.867222,342654,407506,SD40,11,6,2018,1993,2014,26,5,10,6,2019,2,12,6,1,1,2,Y,L,PA_8_RW_06_D_calibrated,PA_8_RW_06_V_calibrated,L,PA_8_RW_06_D_calibrated,PA_8_RW_06_V_calibrated,FW/HW,Very
etcGBS,England,Ruff Wood,RW,125,PA-E-8-RW-2018-07,SD4265407506,53.561023,-2.867222,342654,407506,SD40,11,6,2018,1993,2014,26,5,10,6,2019,2,12,6,1,1,2,Y,L,PA_8_RW_07_D_calibrated,PA_8_RW_07_V_calibrated,L,PA_8_RW_07_D_calibrated,PA_8_RW_07_V_calibrated,FW/HW,Very
etcGBS,England,Ruff Wood,RW,126,PA-E-8-RW-2018-08,SD4265407506,53.561023,-2.867222,342654,407506,SD40,11,6,2018,1993,2014,26,5,10,6,2019,2,12,6,1,3,4,Y,L,PA_8_RW_08_D_calibrated,PA_8_RW_08_V_calibrated,N,PA_8_RW_08_D_calibrated,PA_8_RW_08_V_calibrated,FW/HW,
etcGBS,England,Ruff Wood,RW,127,PA-E-8-RW-2018-09,SD4265407506,53.561023,-2.867222,342654,407506,SD40,11,6,2018,1993,2014,26,5,10,6,2019,2(V=3),12,6,1,1,2,Y,L,PA_8_RW_09_D_calibrated,PA_8_RW_09_V_calibrated,L,PA_8_RW_09_D_calibrated,PA_8_RW_09_V_calibrated,FW/HW,Very
etcGBS,England,Ruff Wood,RW,128,PA-E-8-RW-2018-10,SD4265407506,53.561023,-2.867222,342654,407506,SD40,11,6,2018,1993,2014,26,5,10,6,2019,2,12,6,2,1,3,Y,R,PA_8_RW_10_D_calibrated,PA_8_RW_10_V_calibrated,R,PA_8_RW_10_D_calibrated,PA_8_RW_10_V_calibrated,FW/HW,Light
etcGBS,England,Walton Colliery NP,WC,129,PA-E-9-WC-2018-01,SE3630017600,53.653644,-1.452258,436300,417600,SE31,6,6,2018,1995,2001,24,18,10,6,2019,2,12,6,1,1,2,Y,L,PA_9_WC_01_D_calibrated,PA_9_WC_01_V_calibrated,L,PA_9_WC_01_D_calibrated,PA_9_WC_01_V_calibrated,FW/HW,Very
etcGBS,England,Walton Colliery NP,WC,130,PA-E-9-WC-2018-02,SE3630017600,53.653644,-1.452258,436300,417600,SE31,6,6,2018,1995,2001,24,18,10,6,2019,2,12,6,1,1,2,Y,L,PA_9_WC_02_D_calibrated,PA_9_WC_02_V_calibrated,L,PA_9_WC_02_D_calibrated,PA_9_WC_02_V_calibrated,FW/HW,Light
etcGBS,England,Walton Colliery NP,WC,131,PA-E-9-WC-2018-03,SE3630017600,53.653644,-1.452258,436300,417600,SE31,6,6,2018,1995,2001,24,18,10,6,2019,2,12,6,4,2,6,Y,L,PA_9_WC_03_D_calibrated,PA_9_WC_03_V_calibrated,R,PA_9_WC_03_D_calibrated,PA_9_WC_03_V_calibrated,FW/HW,Light
etcGBS,England,Walton Colliery NP,WC,132,PA-E-9-WC-2018-04,SE3630017600,53.653644,-1.452258,436300,417600,SE31,6,6,2018,1995,2001,24,18,10,6,2019,2,12,6,1,1,2,Y,L,PA_9_WC_04_D_calibrated,PA_9_WC_04_V_calibrated,L,PA_9_WC_04_D_calibrated,PA_9_WC_04_V_calibrated,FW/HW,Very
etcGBS,England,Walton Colliery NP,WC,133,PA-E-9-WC-2018-05,SE3630017600,53.653644,-1.452258,436300,417600,SE31,6,6,2018,1995,2001,24,18,10,6,2019,2,12,6,1,1,2,Y,L,PA_9_WC_05_D_calibrated,PA_9_WC_05_V_calibrated,L,PA_9_WC_05_D_calibrated,PA_9_WC_05_V_calibrated,FW/HW,Very
etcGBS,England,Walton Colliery NP,WC,134,PA-E-9-WC-2018-06,SE3630017600,53.653644,-1.452258,436300,417600,SE31,6,6,2018,1995,2001,24,18,10,6,2019,2,12,6,3,3,6,Y,R,PA_9_WC_06_D_calibrated,PA_9_WC_06_V_calibrated,N,PA_9_WC_06_D_calibrated,PA_9_WC_06_V_calibrated,FW/HW,
etcGBS,England,Walton Colliery NP,WC,135,PA-E-9-WC-2018-07,SE3630017600,53.653644,-1.452258,436300,417600,SE31,6,6,2018,1995,2001,24,18,10,6,2019,2,12,6,1,1,2,Y,L,PA_9_WC_07_D_calibrated,PA_9_WC_07_V_calibrated,L,PA_9_WC_07_D_calibrated,PA_9_WC_07_V_calibrated,FW/HW,Very
etcGBS,England,Walton Colliery NP,WC,136,PA-E-9-WC-2018-08,SE3630017600,53.653644,-1.452258,436300,417600,SE31,6,6,2018,1995,2001,24,18,10,6,2019,2,12,6,1,2,3,Y,L,PA_9_WC_08_D_calibrated,PA_9_WC_08_V_calibrated,R,PA_9_WC_08_D_calibrated,PA_9_WC_08_V_calibrated,FW/HW,Light
etcGBS,England,Walton Colliery NP,WC,137,PA-E-9-WC-2018-09,SE3630017600,53.653644,-1.452258,436300,417600,SE31,6,6,2018,1995,2001,24,18,10,6,2019,2(V=3),12,6,1,1,2,Y,L,PA_9_WC_09_D_calibrated,PA_9_WC_09_V_calibrated,L,PA_9_WC_09_D_calibrated,PA_9_WC_09_V_calibrated,FW/HW,Very
etcGBS,England,Walton Colliery NP,WC,138,PA-E-9-WC-2018-10,SE3630017600,53.653644,-1.452258,436300,417600,SE31,6,6,2018,1995,2001,24,18,10,6,2019,2,12,6,2,1,3,Y,L,PA_9_WC_10_D_calibrated,PA_9_WC_10_V_calibrated,L,PA_9_WC_10_D_calibrated,PA_9_WC_10_V_calibrated,FW/HW,Very
etcGBS,England,Walton Colliery NP,WC,139,PA-E-9-WC-2018-11,SE3630017600,53.653644,-1.452258,436300,417600,SE31,6,6,2018,1995,2001,24,18,10,6,2019,2,12,6,2,1,3,Y,L,PA_9_WC_11_D_calibrated,PA_9_WC_11_V_calibrated,L,PA_9_WC_11_D_calibrated,PA_9_WC_11_V_calibrated,FW/HW,Med
etcGBS,England,Walton Colliery NP,WC,140,PA-E-9-WC-2018-12,SE3630017600,53.653644,-1.452258,436300,417600,SE31,6,6,2018,1995,2001,24,18,10,6,2019,2,12,6,2,1,3,Y,L,PA_9_WC_12_D_calibrated,PA_9_WC_12_V_calibrated,L,PA_9_WC_12_D_calibrated,PA_9_WC_12_V_calibrated,FW/HW,Very
etcGBS,England,Walton Colliery NP,WC,141,PA-E-9-WC-2018-13,SE3630017600,53.653644,-1.452258,436300,417600,SE31,6,6,2018,1995,2001,24,18,10,6,2019,2,12,6,1,1,2,Y,L,PA_9_WC_13_D_calibrated,PA_9_WC_13_V_calibrated,L,PA_9_WC_13_D_calibrated,PA_9_WC_13_V_calibrated,FW/HW,Med
etcGBS,England,Walton Colliery NP,WC,142,PA-E-9-WC-2018-14,SE3630017600,53.653644,-1.452258,436300,417600,SE31,6,6,2018,1995,2001,24,18,10,6,2019,2,12,6,2,1,3,Y,R,PA_9_WC_14_D_calibrated,PA_9_WC_14_V_calibrated,R,PA_9_WC_14_D_calibrated,PA_9_WC_14_V_calibrated,FW/HW,Light
etcGBS,England,Walton Colliery NP,WC,143,PA-E-9-WC-2018-15,SE3630017600,53.653644,-1.452258,436300,417600,SE31,6,6,2018,1995,2001,24,18,10,6,2019,2,12,6,2,2,4,Y,R,PA_9_WC_15_D_calibrated,PA_9_WC_15_V_calibrated,R,PA_9_WC_15_D_calibrated,PA_9_WC_15_V_calibrated,FW/HW,Med
etcGBS,England,Haw Park Wood,HPW,144,PA-E-9b-HPW-2018-01,SE3633815114,53.631296,-1.451966,436338,415114,SE31,7,6,2018,1995,2002,24,17,4,7,2019,3,6,7,2,1,3,Y,L,PA_9b_HPW_01_D_calibrated,PA_9b_HPW_01_V_calibrated,L,PA_9b_HPW_01_D_calibrated,PA_9b_HPW_01_V_calibrated,FW/HW,Very
