 ,Label,Area,Mean,StdDev,Min,Max,XM,YM,Major,Minor,Angle,Feret,IntDen,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret
170,CCM28_D_calibrated.png:cream,20839,161.14,27.60,73,244,465.56,628.31,196.01,135.37,116.72,749.00,3357915.00,3357915.00,281,347,127.02,427.80
171,CCM28_D_calibrated.png:brown,207336,61.17,21.17,16,226,483.40,683.96,678.08,389.32,129.21,752.92,12683198.00,12683198.00,280,346,128.53,434.55
172,CCM29_D_calibrated.png:wing,220639,88.63,40.14,18,242,732.03,671.01,685.89,409.58,133.93,750.32,19556173.00,19556173.00,509,384,138.62,436.43
173,CCM29_D_calibrated.png:cream,23572,175.29,26.29,84,242,736.89,662.77,200.32,149.82,129.32,705.47,4131854.00,4131854.00,517,378,132.87,425.61
174,CCM29_D_calibrated.png:brown,197067,78.27,26.76,18,202,730.72,673.22,654.02,383.65,134.10,750.32,15424319.00,15424319.00,509,384,138.62,436.43
175,CCM2_D_calibrated.png:wing,208987,88.27,37.57,19,222,736.23,681.77,686.34,387.69,136.56,1344.09,18448051.00,18448051.00,31,76,140.83,416.89
176,CCM2_D_calibrated.png:cream,19678,175.34,26.10,91,222,703.57,635.40,187.31,133.76,125.90,1302.71,3450279.00,3450279.00,36,82,141.89,411.09
177,CCM2_D_calibrated.png:brown,189309,79.22,24.86,19,192,743.74,692.44,657.01,366.87,137.14,1344.09,14997772.00,14997772.00,31,76,140.83,416.89
178,CCM30_D_calibrated.png:wing,228790,109.95,37.48,22,248,469.93,704.18,698.68,416.94,129.18,757.30,25155711.00,25155711.00,284,388,132.54,441.97
179,CCM30_D_calibrated.png:cream,26618,182.01,26.22,91,248,444.59,710.91,223.84,151.41,82.60,737.50,4844699.00,4844699.00,285,392,129.99,431.73
180,CCM30_D_calibrated.png:brown,202172,100.46,26.93,22,233,475.97,702.58,675.47,381.09,130.64,757.30,20311012.00,20311012.00,284,388,132.54,441.97
181,CCM31_D_calibrated.png:wing,229629,68.95,40.40,11,239,665.16,641.84,708.60,412.61,52.24,775.85,15833133.00,15833133.00,359,893,49.39,446.59
182,CCM31_D_calibrated.png:cream,28838,156.63,27.48,52,239,666.85,622.06,237.38,154.68,62.11,767.14,4517000.00,4517000.00,380,901,50.98,431.66
183,CCM31_D_calibrated.png:brown,200791,56.36,22.25,11,197,664.50,649.71,666.59,383.53,51.69,775.85,11316133.00,11316133.00,359,893,49.39,446.59
184,CCM32_D_calibrated.png:wing,203030,79.19,37.01,17,243,479.27,681.36,647.59,399.18,127.54,713.73,16077659.00,16077659.00,294,382,133.47,425.93
185,CCM32_D_calibrated.png:cream,19510,167.33,25.30,77,243,450.72,649.06,181.82,136.63,88.10,683.35,3264514.00,3264514.00,320,380,130.19,415.03
186,CCM32_D_calibrated.png:brown,183520,69.82,23.10,17,196,486.53,689.57,625.45,373.60,128.61,713.73,12813145.00,12813145.00,294,382,133.47,425.93
187,CCM33_D_calibrated.png:wing,220151,68.01,30.54,14,240,528.18,683.42,676.91,414.10,123.75,741.14,14972992.00,14972992.00,356,352,122.94,442.20
188,CCM33_D_calibrated.png:cream,18183,142.66,20.92,69,240,520.97,651.30,181.12,127.82,109.33,730.29,2594075.00,2594075.00,357,353,123.21,438.52
189,CCM33_D_calibrated.png:brown,201968,61.29,20.74,14,222,529.72,690.18,652.11,394.34,124.32,741.14,12378917.00,12378917.00,356,352,122.94,442.20
190,CCM34_D_calibrated.png:wing,244256,95.15,35.33,17,245,750.16,654.86,729.71,426.19,135.29,795.58,23240185.00,23240185.00,514,335,138.52,459.14
191,CCM34_D_calibrated.png:cream,22566,178.40,25.73,97,245,747.68,610.54,205.81,139.60,116.81,781.02,4025819.00,4025819.00,516,340,136.76,454.81
192,CCM34_D_calibrated.png:brown,221690,86.67,23.04,17,203,750.68,664.15,702.25,401.94,136.17,795.58,19214366.00,19214366.00,514,335,138.52,459.14
193,CCM35_D_calibrated.png:wing,197141,64.71,35.40,13,246,505.81,690.23,672.64,373.17,131.64,747.10,12757030.00,12757030.00,299,381,129.68,407.93
194,CCM35_D_calibrated.png:cream,18728,152.17,26.08,66,246,485.40,657.80,179.51,132.84,116.45,703.76,2849752.00,2849752.00,267,453,136.32,398.71
195,CCM35_D_calibrated.png:brown,178413,55.53,20.64,13,188,511.67,699.53,647.35,350.91,132.12,747.10,9907278.00,9907278.00,299,381,129.68,407.93
196,CCM36_D_calibrated.png:wing,220729,64.23,38.96,11,222,485.17,692.12,683.71,411.05,133.40,752.39,14177619.00,14177619.00,271,389,135.54,446.06
197,CCM36_D_calibrated.png:cream,23898,160.05,29.10,70,222,463.34,646.21,205.25,148.25,117.21,744.59,3824833.00,3824833.00,277,390,135.16,439.12
198,CCM36_D_calibrated.png:brown,196831,52.60,18.69,11,174,493.22,709.08,650.90,385.02,134.22,752.39,10352786.00,10352786.00,271,389,135.54,446.06
199,CCM37_D_calibrated.png:wing,230717,71.66,32.52,16,233,478.25,690.72,712.11,412.52,134.71,791.52,16532427.00,16532427.00,287,348,131.26,447.83
200,CCM37_D_calibrated.png:cream,17980,160.05,23.58,73,233,467.30,644.11,182.65,125.34,129.37,779.95,2877771.00,2877771.00,252,391,135.36,430.39
201,CCM37_D_calibrated.png:brown,212737,64.19,19.59,16,188,480.54,700.54,686.65,394.47,134.98,791.52,13654656.00,13654656.00,287,348,131.26,447.83
202,CCM38_D_calibrated.png:wing,240860,68.32,35.64,13,225,514.10,673.17,713.67,429.71,126.12,773.86,16455979.00,16455979.00,317,333,129.86,465.94
203,CCM38_D_calibrated.png:cream,22791,154.96,24.83,77,225,492.32,629.27,194.62,149.11,104.01,743.17,3531582.00,3531582.00,284,402,135.16,454.14
204,CCM38_D_calibrated.png:brown,218069,59.27,21.74,13,192,520.04,685.16,685.67,404.94,126.78,773.86,12924397.00,12924397.00,317,333,129.86,465.94
205,CCM39_D_calibrated.png:wing,218362,70.90,32.24,15,229,471.41,652.46,681.71,407.84,130.32,770.35,15481656.00,15481656.00,269,337,132.05,437.75
206,CCM39_D_calibrated.png:cream,12751,171.20,26.80,75,229,436.23,587.68,160.19,101.35,119.86,744.34,2182980.00,2182980.00,269,340,131.79,428.87
207,CCM39_D_calibrated.png:brown,205611,64.68,19.92,15,207,477.19,663.09,661.87,395.53,130.76,770.35,13298676.00,13298676.00,269,337,132.05,437.75
208,CCM3_D_calibrated.png:wing,245485,70.93,36.09,12,221,456.54,674.13,714.68,437.34,129.45,776.42,17412979.00,17412979.00,257,353,134.58,462.69
209,CCM3_D_calibrated.png:cream,20281,163.65,26.19,78,221,446.65,636.54,207.23,124.61,111.86,768.38,3318965.00,3318965.00,271,342,130.30,452.67
210,CCM3_D_calibrated.png:brown,225204,62.58,22.68,12,197,458.89,683.00,686.49,417.69,130.49,776.42,14094014.00,14094014.00,257,353,134.58,462.69
211,CCM40_D_calibrated.png:wing,222129,75.22,36.04,16,223,753.27,703.81,692.49,408.41,130.71,739.95,16709382.00,16709382.00,538,392,131.99,435.93
212,CCM40_D_calibrated.png:cream,16389,172.22,29.35,81,223,742.25,668.40,174.94,119.28,116.43,725.07,2822523.00,2822523.00,550,384,126.08,417.06
213,CCM40_D_calibrated.png:brown,205740,67.50,22.90,16,188,755.51,711.01,669.87,391.06,131.18,739.95,13886859.00,13886859.00,538,392,131.99,435.93
214,CCM4_D_calibrated.png:wing,212660,63.22,32.49,14,231,496.71,699.13,712.47,380.04,138.78,759.98,13445204.00,13445204.00,237,434,141.89,406.59
215,CCM4_D_calibrated.png:cream,16486,151.18,25.33,66,231,464.23,654.36,176.45,118.96,127.46,746.00,2492398.00,2492398.00,213,476,143.28,396.41
216,CCM4_D_calibrated.png:brown,196174,55.83,19.63,14,199,504.13,709.33,688.63,362.71,139.19,759.98,10952806.00,10952806.00,237,434,141.89,406.59
217,CCM5_D_calibrated.png:wing,230220,81.93,32.34,15,242,725.41,674.73,701.68,417.75,136.89,1255.15,18861829.00,18861829.00,53,154,144.83,451.59
218,CCM5_D_calibrated.png:cream,16544,164.73,21.74,92,242,738.92,637.69,162.90,129.31,139.37,1200.90,2725367.00,2725367.00,55,157,140.68,436.10
219,CCM5_D_calibrated.png:brown,213676,75.52,22.77,15,217,723.12,680.98,681.26,399.35,136.91,1255.15,16136462.00,16136462.00,53,154,144.83,451.59
220,CCM6_D_calibrated.png:wing,231494,97.89,35.12,20,244,750.76,667.28,701.63,420.09,132.12,1322.99,22662071.00,22662071.00,1,155,146.72,450.24
221,CCM6_D_calibrated.png:cream,25354,172.81,23.18,95,244,704.42,639.75,208.70,154.68,130.04,737.98,4381431.00,4381431.00,576,346,132.97,439.86
222,CCM6_D_calibrated.png:brown,206140,88.68,23.32,20,197,761.87,673.88,666.52,393.79,131.73,1322.99,18280640.00,18280640.00,1,155,146.72,450.24
223,CCM7_D_calibrated.png:wing,235798,68.70,29.89,17,225,751.76,647.92,699.79,429.03,131.77,779.52,16199083.00,16199083.00,554,329,133.44,460.34
224,CCM7_D_calibrated.png:cream,16295,149.23,22.24,79,225,744.23,615.41,165.05,125.70,127.47,773.66,2431668.00,2431668.00,547,341,134.16,449.65
225,CCM7_D_calibrated.png:brown,219503,62.72,20.14,17,179,753.08,653.66,678.79,411.73,131.94,779.52,13767415.00,13767415.00,554,329,133.44,460.34
226,CCM8_D_calibrated.png:wing,219446,70.04,36.68,15,247,786.59,678.15,686.67,406.90,134.94,754.84,15368944.00,15368944.00,566,364,136.77,440.33
227,CCM8_D_calibrated.png:cream,18364,165.34,25.78,68,247,762.22,643.09,167.23,139.82,123.29,733.39,3036246.00,3036246.00,576,363,133.95,433.51
228,CCM8_D_calibrated.png:brown,201082,61.33,22.41,15,204,792.58,686.79,663.86,385.66,135.16,754.84,12332698.00,12332698.00,566,364,136.77,440.33
229,CCM9_D_calibrated.png:wing,230508,81.00,40.51,14,248,481.99,662.71,701.87,418.16,129.73,764.44,18670147.00,18670147.00,294,351,131.45,445.55
230,CCM9_D_calibrated.png:cream,24384,174.24,27.34,77,248,479.71,590.99,205.47,151.10,117.38,748.12,4248657.00,4248657.00,318,334,130.01,439.09
231,CCM9_D_calibrated.png:brown,206124,69.97,24.42,14,208,482.66,683.85,671.69,390.72,131.10,764.44,14421490.00,14421490.00,294,351,131.45,445.55
232,CNM10_D_calibrated.png:wing,239754,110.53,40.84,25,249,423.08,713.78,715.20,426.82,131.68,777.82,26500002.00,26500002.00,210,386,135.21,456.24
233,CNM10_D_calibrated.png:cream,20674,209.95,26.72,121,249,411.50,683.58,180.00,146.24,115.22,742.60,4340524.00,4340524.00,209,396,133.91,404.58
234,CNM10_D_calibrated.png:brown,219080,101.15,27.15,25,223,425.34,719.70,690.33,404.07,132.03,777.82,22159478.00,22159478.00,210,386,135.21,456.24
235,CNM11_D_calibrated.png:wing,219422,108.36,43.22,22,244,459.55,724.98,666.98,418.87,134.78,726.25,23776172.00,23776172.00,229,430,140.70,441.65
236,CNM11_D_calibrated.png:cream,27213,197.08,29.16,104,244,467.77,713.68,223.44,155.07,125.35,703.30,5363233.00,5363233.00,230,433,139.15,435.20
237,CNM11_D_calibrated.png:brown,192209,95.80,27.19,22,215,457.17,728.27,627.74,389.86,135.23,726.25,18412939.00,18412939.00,229,430,140.70,441.65
238,CNM12_D_calibrated.png:wing,246175,87.19,45.20,17,245,407.27,678.78,728.37,430.33,129.14,794.08,21463074.00,21463074.00,203,350,130.81,458.95
239,CNM12_D_calibrated.png:cream,28773,188.67,31.42,70,245,400.34,663.33,229.17,159.86,123.17,782.45,5428568.00,5428568.00,231,336,128.31,442.20
240,CNM12_D_calibrated.png:brown,217402,73.76,25.28,17,217,409.62,684.02,690.07,401.13,129.49,794.08,16034506.00,16034506.00,203,350,130.81,458.95
241,CNM13_D_calibrated.png:wing,242620,91.34,41.85,17,243,478.86,682.46,722.11,427.79,128.23,798.45,22161112.00,22161112.00,292,339,130.07,454.69
242,CNM13_D_calibrated.png:cream,26263,185.24,28.44,80,243,481.21,656.88,222.33,150.40,109.49,741.90,4864956.00,4864956.00,297,343,125.23,450.12
243,CNM13_D_calibrated.png:brown,216357,79.94,25.79,17,204,478.20,689.67,688.17,400.30,129.12,798.45,17296156.00,17296156.00,292,339,130.07,454.69
244,CNM14_D_calibrated.png:wing,265518,99.59,38.80,21,249,423.21,680.62,754.73,447.93,128.78,819.84,26442448.00,26442448.00,225,313,131.29,475.91
245,CNM14_D_calibrated.png:cream,20661,196.60,24.94,108,249,407.29,642.94,190.86,137.83,105.58,772.40,4061999.00,4061999.00,216,343,126.74,437.47
246,CNM14_D_calibrated.png:brown,244857,91.40,26.81,21,222,426.10,687.47,730.42,426.82,129.41,819.84,22380449.00,22380449.00,225,313,131.29,475.91
247,CNM15_D_calibrated.png:wing,236138,90.99,44.12,19,237,803.74,694.36,719.84,417.68,126.82,792.90,21485400.00,21485400.00,627,337,128.91,448.21
248,CNM15_D_calibrated.png:cream,25359,189.53,28.03,93,237,790.56,675.71,232.22,139.04,110.51,728.33,4806239.00,4806239.00,573,418,135.22,436.11
249,CNM15_D_calibrated.png:brown,210779,79.13,27.87,19,211,807.54,699.73,683.50,392.64,127.88,792.90,16679161.00,16679161.00,627,337,128.91,448.21
250,CNM16_D_calibrated.png:wing,251507,128.97,43.48,22,249,404.27,636.59,748.17,428.01,130.10,816.84,32437979.00,32437979.00,243,272,126.34,457.73
251,CNM16_D_calibrated.png:cream,41348,201.78,24.51,100,249,387.54,613.08,259.14,203.15,113.05,778.78,8343056.00,8343056.00,243,274,122.20,453.39
252,CNM16_D_calibrated.png:brown,210159,114.65,29.94,22,228,410.07,644.74,701.12,381.65,130.93,816.84,24094923.00,24094923.00,243,272,126.34,457.73
253,CNM17_D_calibrated.png:wing,253876,102.53,36.12,30,246,820.75,795.32,726.31,445.05,141.39,781.57,26031136.00,26031136.00,559,513,146.27,479.58
254,CNM17_D_calibrated.png:cream,20348,191.45,26.34,107,246,819.52,769.62,187.64,138.07,135.92,758.59,3895597.00,3895597.00,559,524,145.74,458.56
255,CNM17_D_calibrated.png:brown,233528,94.79,24.67,30,206,820.97,799.84,700.24,424.62,141.57,781.57,22135539.00,22135539.00,559,513,146.27,479.58
256,CNM18_D_calibrated.png:wing,215089,101.71,45.05,19,249,389.10,676.76,705.43,388.21,134.70,771.46,21876200.00,21876200.00,180,372,134.84,419.48
257,CNM18_D_calibrated.png:cream,23623,202.49,29.87,91,249,372.59,642.44,200.50,150.01,118.18,760.54,4783367.00,4783367.00,181,375,133.14,412.91
258,CNM18_D_calibrated.png:brown,191466,89.27,27.60,19,218,393.72,686.36,675.23,361.04,135.34,771.46,17092833.00,17092833.00,180,372,134.84,419.48
259,CNM19_D_calibrated.png:wing,238575,87.02,42.25,18,244,378.23,690.43,721.69,420.91,135.22,787.54,20761422.00,20761422.00,158,365,137.11,446.94
260,CNM19_D_calibrated.png:cream,22798,185.15,29.73,94,244,356.90,683.89,206.30,140.71,119.16,766.81,4221000.00,4221000.00,117,432,141.25,407.70
261,CNM19_D_calibrated.png:brown,215777,76.66,27.49,18,222,383.68,692.10,691.88,397.09,135.94,787.54,16540422.00,16540422.00,158,365,137.11,446.94
262,CNM20_D_calibrated.png:wing,262373,109.20,43.43,24,249,417.46,702.04,741.11,450.76,125.76,824.77,28650911.00,28650911.00,226,345,129.00,484.85
263,CNM20_D_calibrated.png:cream,29920,203.51,29.37,96,249,421.24,692.79,229.21,166.20,115.55,800.49,6089029.00,6089029.00,225,358,129.58,471.23
264,CNM20_D_calibrated.png:brown,232453,97.06,26.93,24,222,416.44,704.54,702.80,421.13,126.19,824.77,22561882.00,22561882.00,226,345,129.00,484.85
265,CNM21_D_calibrated.png:wing,227756,95.76,41.82,21,248,457.74,695.73,713.58,406.39,129.75,781.71,21810642.00,21810642.00,263,364,130.43,437.33
266,CNM21_D_calibrated.png:cream,17214,204.43,27.09,108,248,434.46,654.89,166.76,131.43,114.43,733.79,3519018.00,3519018.00,221,448,138.31,399.31
267,CNM21_D_calibrated.png:brown,210542,86.88,28.06,21,224,462.23,703.59,691.25,387.81,130.05,781.71,18291624.00,18291624.00,263,364,130.43,437.33
268,CNM22_D_calibrated.png:wing,236093,99.26,43.29,20,247,403.56,640.91,728.83,412.45,126.77,810.54,23435452.00,23435452.00,216,299,128.54,443.26
269,CNM22_D_calibrated.png:cream,25078,199.60,29.37,79,247,393.53,613.61,217.90,146.54,114.63,759.05,5005539.00,5005539.00,176,353,132.01,435.45
270,CNM22_D_calibrated.png:brown,211015,87.34,25.61,20,215,406.28,648.32,695.16,386.49,127.41,810.54,18429913.00,18429913.00,216,299,128.54,443.26
271,CNM23_D_calibrated.png:wing,234543,117.85,44.77,21,249,429.05,689.59,703.02,424.78,128.81,762.19,27641147.00,27641147.00,251,372,131.60,453.82
272,CNM23_D_calibrated.png:cream,32973,202.55,29.45,113,249,421.57,680.54,237.81,176.54,113.35,751.72,6678638.00,6678638.00,270,360,129.39,445.78
273,CNM23_D_calibrated.png:brown,201570,104.00,28.72,21,232,431.43,692.47,661.90,387.74,129.73,762.19,20962509.00,20962509.00,251,372,131.60,453.82
274,CNM24_D_calibrated.png:wing,238822,106.58,40.86,23,249,432.03,677.55,725.44,419.16,131.70,796.99,25452758.00,25452758.00,230,351,132.46,444.67
275,CNM24_D_calibrated.png:cream,16616,210.40,27.70,127,249,429.98,620.80,198.73,106.45,122.88,760.48,3495995.00,3495995.00,246,346,131.11,436.84
276,CNM24_D_calibrated.png:brown,222206,98.81,29.51,23,232,432.36,686.59,700.87,403.67,132.24,796.99,21956763.00,21956763.00,230,351,132.46,444.67
277,CNM25_D_calibrated.png:wing,219830,114.67,44.13,21,249,432.14,713.94,668.73,418.55,130.31,735.20,25208184.00,25208184.00,221,407,138.31,442.29
278,CNM25_D_calibrated.png:cream,28013,201.17,28.79,103,249,421.26,701.96,211.78,168.42,132.93,720.34,5635261.00,5635261.00,226,406,137.14,438.58
279,CNM25_D_calibrated.png:brown,191817,102.04,29.30,21,228,435.27,717.39,632.12,386.36,130.19,735.20,19572923.00,19572923.00,221,407,138.31,442.29
280,CNM26_D_calibrated.png:wing,247844,98.31,41.96,17,249,468.24,708.81,706.46,446.69,129.58,782.06,24364859.00,24364859.00,269,376,130.12,467.89
281,CNM26_D_calibrated.png:cream,23653,194.61,27.07,101,249,460.63,667.93,198.87,151.43,112.18,740.36,4603167.00,4603167.00,237,430,134.62,412.08
282,CNM26_D_calibrated.png:brown,224191,88.15,28.06,17,217,470.01,718.33,677.96,421.04,130.27,782.06,19761692.00,19761692.00,269,376,130.12,467.89
283,CNM27_D_calibrated.png:wing,258043,110.42,39.84,22,249,405.06,689.85,740.61,443.62,133.72,792.01,28491938.00,28491938.00,179,366,135.61,467.51
284,CNM27_D_calibrated.png:cream,18392,210.06,27.23,121,249,393.06,639.57,183.01,127.95,120.33,780.83,3863484.00,3863484.00,188,367,136.25,456.06
285,CNM27_D_calibrated.png:brown,239651,102.77,28.84,22,222,406.94,697.73,717.36,425.35,134.23,792.01,24628454.00,24628454.00,179,366,135.61,467.51
286,CNM28_D_calibrated.png:wing,255070,114.25,43.26,24,249,367.61,682.88,750.80,432.56,133.57,810.06,29141447.00,29141447.00,148,362,133.15,462.34
287,CNM28_D_calibrated.png:cream,30556,202.97,29.29,107,249,344.17,644.06,248.84,156.34,121.25,787.45,6201928.00,6201928.00,115,413,138.09,449.94
288,CNM28_D_calibrated.png:brown,224514,102.17,28.15,24,236,373.96,693.38,708.02,403.75,134.60,810.06,22939519.00,22939519.00,148,362,133.15,462.34
289,CNM29_D_calibrated.png:wing,248661,111.42,41.27,28,249,738.54,732.00,733.15,431.84,131.98,805.45,27705498.00,27705498.00,531,401,134.35,460.45
290,CNM29_D_calibrated.png:cream,23734,206.40,28.59,109,249,736.90,691.02,211.21,143.08,121.96,785.60,4898734.00,4898734.00,528,416,135.05,455.71
291,CNM29_D_calibrated.png:brown,224927,101.40,27.29,28,221,738.89,740.79,701.39,408.31,132.50,805.45,22806764.00,22806764.00,531,401,134.35,460.45
292,CNM2_D_calibrated.png:wing,255342,134.19,40.72,24,249,470.72,714.38,723.88,449.12,126.96,783.93,34264253.00,34264253.00,321,351,121.28,478.96
293,CNM2_D_calibrated.png:cream,35972,207.31,27.52,124,249,490.83,707.57,263.34,173.92,119.59,772.27,7457181.00,7457181.00,336,347,119.22,472.24
294,CNM2_D_calibrated.png:brown,219370,122.20,28.03,24,235,465.13,716.28,674.59,414.05,127.43,783.93,26807072.00,26807072.00,321,351,121.28,478.96
295,CNM30_D_calibrated.png:wing,240427,92.53,38.03,27,246,807.43,686.81,718.74,425.91,122.73,782.47,22247209.00,22247209.00,644,332,125.38,458.97
296,CNM30_D_calibrated.png:cream,13477,202.47,26.95,96,246,776.24,634.65,154.59,111.00,113.48,767.48,2728714.00,2728714.00,653,330,121.41,439.94
297,CNM30_D_calibrated.png:brown,226950,86.00,26.99,27,230,811.78,694.09,700.42,412.55,122.92,782.47,19518495.00,19518495.00,644,332,125.38,458.97
298,CNM31_D_calibrated.png:wing,232660,101.78,41.52,22,244,787.23,715.85,709.26,417.66,131.35,773.68,23680195.00,23680195.00,569,393,135.94,443.82
299,CNM31_D_calibrated.png:cream,20806,201.86,28.17,113,244,780.18,691.66,193.98,136.57,131.16,698.18,4199835.00,4199835.00,531,534,147.22,431.46
300,CNM31_D_calibrated.png:brown,211854,91.95,27.11,22,211,788.75,721.07,680.52,396.37,131.35,773.68,19480360.00,19480360.00,569,393,135.94,443.82
301,CNM32_D_calibrated.png:wing,238163,91.81,43.02,19,249,453.12,700.77,717.17,422.83,130.38,791.40,21865601.00,21865601.00,250,358,126.88,449.86
302,CNM32_D_calibrated.png:cream,19569,199.67,27.46,86,249,433.79,681.24,188.62,132.10,126.60,778.24,3907390.00,3907390.00,249,361,127.43,444.97
303,CNM32_D_calibrated.png:brown,218594,82.15,28.53,19,215,457.33,705.01,690.63,403.00,130.52,791.40,17958211.00,17958211.00,250,358,126.88,449.86
304,CNM33_D_calibrated.png:wing,259686,85.49,44.09,20,247,391.99,655.52,743.33,444.81,131.81,818.17,22201375.00,22201375.00,152,323,135.64,477.65
305,CNM33_D_calibrated.png:cream,23880,195.19,30.58,98,247,379.64,608.66,217.73,139.65,118.26,794.28,4661046.00,4661046.00,154,327,133.72,457.98
306,CNM33_D_calibrated.png:brown,235806,74.38,26.54,20,220,395.27,667.98,711.71,421.85,132.51,818.17,17540329.00,17540329.00,152,323,135.64,477.65
307,CNM34_D_calibrated.png:wing,234415,102.46,42.39,23,248,439.50,651.37,724.93,411.72,128.96,793.45,24018795.00,24018795.00,242,318,130.09,441.06
308,CNM34_D_calibrated.png:cream,20784,204.77,28.54,100,248,426.09,608.82,207.20,127.72,119.23,769.47,4255988.00,4255988.00,255,331,128.88,434.40
