 ,Label,Area,Mean,StdDev,Min,Max,Major,Minor,Angle,Feret,IntDen,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret
2362,PA_4_RCHP_19_V_calibrated.png:mid3rd,104120,115.01,28.09,25,204,553.63,239.45,86.02,545.65,11974752.00,11974752.00,551.38,792.95,66.63,221.00
2363,PA_4_RCHP_19_V_calibrated.png:bot3rd,61799,114.48,27.63,24,197,363.96,216.19,88.37,395.08,7074957.00,7074957.00,768.00,292.16,96.64,220.30
2364,PA_4_RCHP_19_V_calibrated.png:whole_wing,238173,105.14,31.42,24,204,633.13,478.97,18.74,662.02,25041699.00,25041699.00,326.30,504.80,0.40,513.32
2365,PA_4_RCHP_20_V_calibrated.png:edge3rd,66829,109.86,28.10,28,202,437.05,194.69,91.84,473.77,7341706.00,7341706.00,536.11,298.41,91.44,214.25
2366,PA_4_RCHP_20_V_calibrated.png:mid3rd,91639,124.52,32.49,26,212,501.47,232.67,84.99,510.79,11411307.00,11411307.00,549.08,772.75,65.35,215.00
2367,PA_4_RCHP_20_V_calibrated.png:bot3rd,59961,116.91,31.11,29,204,357.86,213.34,86.35,395.05,7010303.00,7010303.00,770.52,700.18,71.87,214.52
2368,PA_4_RCHP_20_V_calibrated.png:whole_wing,218794,117.96,31.44,26,212,624.32,446.21,14.25,643.78,25808071.00,25808071.00,333.75,483.97,0.43,473.03
2369,PA_5_Ferm_01_V_calibrated.png:edge3rd,75081,103.09,27.21,29,188,460.89,207.42,92.56,485.08,7740257.00,7740257.00,513.54,291.59,95.50,216.27
2370,PA_5_Ferm_01_V_calibrated.png:mid3rd,91793,122.22,29.63,38,204,493.41,236.87,85.01,507.26,11219180.00,11219180.00,560.02,774.45,64.80,217.00
2371,PA_5_Ferm_01_V_calibrated.png:bot3rd,56745,109.91,32.46,24,206,344.12,209.96,87.55,383.56,6236800.00,6236800.00,775.22,697.80,89.54,216.07
2372,PA_5_Ferm_01_V_calibrated.png:whole_wing,222761,112.64,30.78,24,206,626.84,452.47,9.57,647.34,25092555.00,25092555.00,343.73,482.21,179.73,482.96
2373,PA_5_Ferm_02_V_calibrated.png:edge3rd,83834,95.57,32.43,23,215,484.93,220.11,89.32,516.09,8011716.00,8011716.00,528.49,772.18,86.91,223.62
2374,PA_5_Ferm_02_V_calibrated.png:mid3rd,98105,107.60,27.99,27,205,500.11,249.77,88.38,513.01,10555784.00,10555784.00,556.72,768.86,88.87,224.00
2375,PA_5_Ferm_02_V_calibrated.png:bot3rd,63408,105.18,29.56,27,198,362.30,222.84,91.59,395.37,6669378.00,6669378.00,780.00,711.84,89.27,223.79
2376,PA_5_Ferm_02_V_calibrated.png:whole_wing,244835,102.84,30.45,23,215,660.05,472.29,3.68,670.41,25180031.00,25180031.00,333.38,533.72,0.15,504.09
2377,PA_5_Ferm_03_V_calibrated.png:edge3rd,76279,93.11,28.86,28,196,469.83,206.72,92.04,511.19,7102269.00,7102269.00,495.01,287.14,93.12,224.50
2378,PA_5_Ferm_03_V_calibrated.png:mid3rd,105951,116.97,28.40,35,223,556.21,242.54,85.22,560.06,12393321.00,12393321.00,548.59,793.73,66.82,225.00
2379,PA_5_Ferm_03_V_calibrated.png:bot3rd,64084,106.69,27.99,20,199,385.52,211.65,90.04,447.66,6837361.00,6837361.00,773.00,719.96,75.64,224.77
2380,PA_5_Ferm_03_V_calibrated.png:whole_wing,246192,106.90,30.18,20,223,645.42,485.67,19.45,673.28,26318324.00,26318324.00,324.50,498.01,0.01,517.88
2381,PA_5_Ferm_04_V_calibrated.png:edge3rd,78228,99.07,28.39,30,224,472.14,210.96,91.89,504.23,7749864.00,7749864.00,539.06,278.06,91.12,220.36
2382,PA_5_Ferm_04_V_calibrated.png:mid3rd,98298,114.56,30.45,31,207,513.90,243.54,85.73,525.43,11261276.00,11261276.00,556.00,780.42,65.30,221.00
2383,PA_5_Ferm_04_V_calibrated.png:bot3rd,59121,110.33,30.55,24,196,347.47,216.64,88.51,391.67,6522669.00,6522669.00,777.00,695.92,89.38,220.32
2384,PA_5_Ferm_04_V_calibrated.png:whole_wing,235152,108.33,30.56,24,224,641.25,466.91,11.74,660.69,25473551.00,25473551.00,336.64,479.00,0.41,489.41
2385,PA_5_Ferm_05_V_calibrated.png:edge3rd,80657,106.35,26.60,26,213,487.86,210.50,90.83,523.62,8577762.00,8577762.00,532.34,274.10,92.40,219.48
2386,PA_5_Ferm_05_V_calibrated.png:mid3rd,101174,115.48,29.60,31,205,535.85,240.40,85.34,549.46,11683160.00,11683160.00,556.00,796.47,66.55,220.00
2387,PA_5_Ferm_05_V_calibrated.png:bot3rd,63313,114.79,28.51,26,196,373.00,216.12,87.37,413.57,7267879.00,7267879.00,777.97,706.11,89.46,219.83
2388,PA_5_Ferm_05_V_calibrated.png:whole_wing,245144,112.30,28.67,26,213,648.70,481.16,16.86,659.34,27528801.00,27528801.00,336.52,478.79,179.56,500.60
2389,PA_5_Ferm_06_V_calibrated.png:edge3rd,82838,83.07,35.13,20,209,488.51,215.91,91.73,516.90,6881316.00,6881316.00,531.71,775.98,87.92,225.22
2390,PA_5_Ferm_06_V_calibrated.png:mid3rd,98839,103.60,29.84,31,204,497.70,252.85,89.39,515.66,10240004.00,10240004.00,564.36,772.88,89.49,226.00
2391,PA_5_Ferm_06_V_calibrated.png:bot3rd,61642,113.23,27.55,25,223,350.63,223.84,91.26,399.01,6980023.00,6980023.00,781.00,324.84,90.02,225.47
2392,PA_5_Ferm_06_V_calibrated.png:whole_wing,242811,99.07,33.49,20,223,655.16,471.88,178.52,675.69,24055818.00,24055818.00,330.78,512.13,179.98,510.25
2393,PA_5_Ferm_07_V_calibrated.png:edge3rd,66333,110.42,29.12,34,210,439.29,192.26,92.51,469.31,7324513.00,7324513.00,437.90,290.18,97.95,202.43
2394,PA_5_Ferm_07_V_calibrated.png:mid3rd,89086,134.38,26.55,38,199,508.00,223.28,86.46,511.67,11971675.00,11971675.00,502.77,754.98,66.75,203.00
2395,PA_5_Ferm_07_V_calibrated.png:bot3rd,52401,121.14,29.74,31,200,350.68,190.25,88.95,405.99,6347683.00,6347683.00,705.00,678.59,74.43,202.85
2396,PA_5_Ferm_07_V_calibrated.png:whole_wing,207717,123.37,30.05,31,210,587.85,449.90,19.06,607.28,25626051.00,25626051.00,300.57,487.66,179.92,469.95
2397,PA_5_Ferm_08_V_calibrated.png:edge3rd,71986,100.13,27.03,31,199,455.64,201.16,91.45,483.87,7208004.00,7208004.00,532.52,291.48,93.33,209.76
2398,PA_5_Ferm_08_V_calibrated.png:mid3rd,89789,118.00,25.00,34,196,494.87,231.02,85.65,506.87,10595282.00,10595282.00,560.59,774.54,65.68,210.00
2399,PA_5_Ferm_08_V_calibrated.png:bot3rd,55576,107.95,27.19,25,195,338.26,209.19,86.50,381.17,5999681.00,5999681.00,769.31,693.81,90.00,210.00
2400,PA_5_Ferm_08_V_calibrated.png:whole_wing,216495,109.49,27.39,25,199,614.86,448.32,13.04,627.77,23704957.00,23704957.00,351.24,474.86,179.70,476.39
2401,PA_5_Ferm_09_V_calibrated.png:edge3rd,80177,87.61,25.70,27,219,483.18,211.28,92.09,524.84,7024356.00,7024356.00,492.51,282.87,96.84,222.58
2402,PA_5_Ferm_09_V_calibrated.png:mid3rd,104977,112.06,28.44,29,208,561.56,238.02,84.33,566.22,11764006.00,11764006.00,557.33,805.49,67.17,223.00
2403,PA_5_Ferm_09_V_calibrated.png:bot3rd,62825,105.88,25.04,29,191,373.16,214.36,88.65,399.03,6652066.00,6652066.00,779.30,281.91,95.79,222.15
2404,PA_5_Ferm_09_V_calibrated.png:whole_wing,247101,102.57,28.79,27,219,649.60,484.33,20.95,665.73,25344831.00,25344831.00,332.42,509.19,179.74,516.12
2405,PA_5_Ferm_10_V_calibrated.png:edge3rd,81673,79.42,28.76,21,190,484.93,214.44,92.66,521.28,6486760.00,6486760.00,478.18,290.25,97.57,225.01
2406,PA_5_Ferm_10_V_calibrated.png:mid3rd,108552,109.24,30.76,33,204,568.68,243.04,85.04,575.20,11858247.00,11858247.00,555.99,809.39,67.62,226.00
2407,PA_5_Ferm_10_V_calibrated.png:bot3rd,67694,113.05,25.63,27,189,397.63,216.76,88.42,431.05,7652791.00,7652791.00,808.23,703.72,89.88,225.49
2408,PA_5_Ferm_10_V_calibrated.png:whole_wing,258312,100.81,32.34,21,204,660.40,498.02,18.84,676.50,26039620.00,26039620.00,323.99,500.14,0.06,529.17
2409,PA_5_Ferm_11_V_calibrated.png:edge3rd,80868,112.18,30.70,33,200,489.07,210.53,90.75,517.17,9072033.00,9072033.00,533.82,776.35,87.37,215.68
2410,PA_5_Ferm_11_V_calibrated.png:mid3rd,98991,136.45,25.60,37,205,522.78,241.09,88.65,515.47,13507680.00,13507680.00,564.13,773.17,89.01,216.00
2411,PA_5_Ferm_11_V_calibrated.png:bot3rd,62386,121.65,27.97,28,212,371.44,213.85,91.37,405.44,7588994.00,7588994.00,774.40,716.30,89.90,215.60
2412,PA_5_Ferm_11_V_calibrated.png:whole_wing,242245,124.54,29.92,28,212,634.43,486.16,2.29,647.28,30168707.00,30168707.00,342.32,540.35,0.31,506.10
2413,PA_5_Ferm_12_V_calibrated.png:edge3rd,76723,112.92,25.94,34,187,463.85,210.60,92.15,507.63,8663393.00,8663393.00,440.84,776.89,88.81,223.86
2414,PA_5_Ferm_12_V_calibrated.png:mid3rd,102743,133.36,28.31,39,200,537.86,243.21,85.28,546.73,13702252.00,13702252.00,497.65,775.53,66.46,224.00
2415,PA_5_Ferm_12_V_calibrated.png:bot3rd,61636,122.48,29.89,32,202,365.79,214.54,86.53,399.96,7549463.00,7549463.00,717.14,670.76,77.63,223.99
2416,PA_5_Ferm_12_V_calibrated.png:whole_wing,240975,124.04,29.36,32,202,647.88,473.58,17.41,670.85,29889920.00,29889920.00,269.14,477.29,0.14,505.52
2417,PA_5_Ferm_13_V_calibrated.png:edge3rd,82457,107.96,29.45,29,205,486.76,215.69,91.58,508.67,8901718.00,8901718.00,524.56,276.38,93.99,219.93
2418,PA_5_Ferm_13_V_calibrated.png:mid3rd,101855,128.02,27.38,35,227,527.72,245.75,87.93,528.34,13039819.00,13039819.00,560.26,784.07,65.54,220.00
2419,PA_5_Ferm_13_V_calibrated.png:bot3rd,60438,112.17,28.47,28,196,361.02,213.15,87.08,400.33,6779191.00,6779191.00,778.00,701.70,89.19,220.00
2420,PA_5_Ferm_13_V_calibrated.png:whole_wing,243849,117.31,29.81,28,227,643.02,482.85,11.71,658.36,28607000.00,28607000.00,340.07,474.01,179.68,501.68
2421,PA_5_Ferm_14_V_calibrated.png:edge3rd,81776,89.03,25.81,33,193,478.89,217.42,91.47,512.88,7280616.00,7280616.00,499.13,280.02,95.75,226.50
2422,PA_5_Ferm_14_V_calibrated.png:mid3rd,107913,115.56,25.47,32,197,548.02,250.72,86.21,553.37,12470849.00,12470849.00,555.23,792.20,66.36,227.00
2423,PA_5_Ferm_14_V_calibrated.png:bot3rd,64999,109.17,26.25,27,200,377.60,219.17,89.18,411.60,7095681.00,7095681.00,782.65,284.09,93.70,226.68
2424,PA_5_Ferm_14_V_calibrated.png:whole_wing,253796,105.38,28.26,27,200,661.03,488.85,15.46,678.18,26744879.00,26744879.00,325.50,510.66,179.96,513.20
2425,PA_5_Ferm_15_V_calibrated.png:edge3rd,79469,104.75,28.86,27,202,477.26,212.01,90.76,493.86,8324080.00,8324080.00,543.54,769.64,88.67,215.16
2426,PA_5_Ferm_15_V_calibrated.png:mid3rd,89779,121.57,30.16,30,206,481.22,237.54,86.25,495.02,10914670.00,10914670.00,563.00,768.40,64.13,216.00
2427,PA_5_Ferm_15_V_calibrated.png:bot3rd,57125,100.56,28.38,25,192,341.24,213.15,92.85,379.68,5744609.00,5744609.00,779.06,702.38,89.95,215.01
2428,PA_5_Ferm_15_V_calibrated.png:whole_wing,225883,110.32,30.68,25,206,632.08,455.01,5.21,645.17,24919752.00,24919752.00,348.84,533.43,179.80,490.91
2429,PA_5_Ferm_16_V_calibrated.png:edge3rd,82030,81.05,28.18,24,214,479.89,217.64,89.50,494.37,6648775.00,6648775.00,508.39,752.43,84.01,220.88
2430,PA_5_Ferm_16_V_calibrated.png:mid3rd,96827,108.37,29.16,26,241,498.83,247.15,90.67,501.90,10493061.00,10493061.00,561.31,260.04,115.57,221.00
2431,PA_5_Ferm_16_V_calibrated.png:bot3rd,59608,106.29,26.39,26,208,359.86,210.90,94.02,390.61,6335508.00,6335508.00,781.00,711.08,89.81,220.15
2432,PA_5_Ferm_16_V_calibrated.png:whole_wing,238852,98.47,30.84,24,241,646.48,470.42,177.72,662.03,23519961.00,23519961.00,339.12,519.26,180.00,494.71
2433,PA_5_Ferm_17_V_calibrated.png:edge3rd,81547,87.08,26.91,23,187,478.64,216.92,89.92,505.69,7100776.00,7100776.00,465.88,754.18,88.18,221.44
2434,PA_5_Ferm_17_V_calibrated.png:mid3rd,96345,109.62,26.00,32,211,495.07,247.78,88.12,505.40,10561105.00,10561105.00,493.00,750.03,63.94,222.00
2435,PA_5_Ferm_17_V_calibrated.png:bot3rd,65973,105.87,28.47,25,221,368.22,228.12,89.41,398.97,6984439.00,6984439.00,715.00,694.18,89.85,221.36
2436,PA_5_Ferm_17_V_calibrated.png:whole_wing,243865,101.07,28.79,23,221,663.84,467.73,4.70,664.80,24646320.00,24646320.00,271.56,521.23,0.01,501.20
2437,PA_5_Ferm_18_V_calibrated.png:edge3rd,76229,124.26,27.64,46,204,465.55,208.48,92.12,496.42,9472411.00,9472411.00,549.19,769.74,89.65,217.35
2438,PA_5_Ferm_18_V_calibrated.png:mid3rd,92953,146.95,22.09,54,212,485.12,243.96,88.01,503.45,13659281.00,13659281.00,556.00,768.72,64.34,218.00
2439,PA_5_Ferm_18_V_calibrated.png:bot3rd,60039,128.25,30.72,31,201,351.90,217.23,89.69,387.54,7699730.00,7699730.00,773.14,702.22,89.84,217.39
2440,PA_5_Ferm_18_V_calibrated.png:whole_wing,228341,134.45,28.42,31,212,636.52,456.75,4.28,650.76,30700747.00,30700747.00,339.65,538.36,0.49,487.08
2441,PA_5_Ferm_19_V_calibrated.png:edge3rd,75928,116.27,29.11,31,202,464.12,208.30,86.63,500.34,8827853.00,8827853.00,472.67,216.97,92.62,214.05
2442,PA_5_Ferm_19_V_calibrated.png:mid3rd,99674,142.46,27.37,43,209,531.94,238.58,93.42,546.12,14199526.00,14199526.00,497.01,221.16,113.18,215.00
2443,PA_5_Ferm_19_V_calibrated.png:bot3rd,61191,129.69,28.91,34,210,387.22,201.20,94.17,435.50,7935877.00,7935877.00,712.00,302.13,105.14,214.76
2444,PA_5_Ferm_19_V_calibrated.png:whole_wing,237215,130.79,30.47,31,210,630.20,479.27,162.11,643.81,31026075.00,31026075.00,282.95,502.86,0.02,501.77
2445,PA_5_Ferm_20_V_calibrated.png:edge3rd,81006,102.24,31.66,30,201,487.56,211.55,90.95,522.01,8281854.00,8281854.00,543.93,778.83,89.64,223.91
2446,PA_5_Ferm_20_V_calibrated.png:mid3rd,97323,117.64,30.61,38,214,499.50,248.08,87.00,525.87,11449428.00,11449428.00,552.38,778.09,89.29,224.00
2447,PA_5_Ferm_20_V_calibrated.png:bot3rd,65440,112.61,25.93,29,206,373.76,222.93,90.96,402.83,7369465.00,7369465.00,776.00,313.03,90.13,223.15
2448,PA_5_Ferm_20_V_calibrated.png:whole_wing,243769,111.17,30.52,29,214,655.28,473.65,3.63,671.08,27100747.00,27100747.00,328.09,542.89,0.41,513.05
2449,PA_6_Fox_01_V_calibrated.png:edge3rd,72558,81.87,25.48,25,196,463.45,199.34,91.85,506.98,5940656.00,5940656.00,468.19,254.05,92.92,214.51
2450,PA_6_Fox_01_V_calibrated.png:mid3rd,100363,104.51,28.99,35,204,532.80,239.84,87.92,518.62,10489385.00,10489385.00,494.02,760.38,66.09,215.00
2451,PA_6_Fox_01_V_calibrated.png:bot3rd,59935,98.70,29.14,21,199,350.32,217.84,86.36,398.21,5915347.00,5915347.00,708.25,686.85,89.33,215.00
2452,PA_6_Fox_01_V_calibrated.png:whole_wing,231958,95.91,29.64,21,204,619.03,477.10,10.79,642.74,22247707.00,22247707.00,279.49,463.61,0.35,495.34
2453,PA_6_Fox_02_V_calibrated.png:edge3rd,80201,91.23,22.82,29,205,478.03,213.62,91.82,513.38,7316496.00,7316496.00,477.98,263.15,91.72,223.76
2454,PA_6_Fox_02_V_calibrated.png:mid3rd,101628,97.02,23.94,25,186,534.85,241.93,85.18,544.06,9859868.00,9859868.00,494.78,775.98,65.82,224.00
2455,PA_6_Fox_02_V_calibrated.png:bot3rd,63833,92.16,23.81,21,202,367.90,220.91,87.14,414.03,5882617.00,5882617.00,718.00,279.88,90.03,223.11
2456,PA_6_Fox_02_V_calibrated.png:whole_wing,246072,93.86,23.69,21,205,653.20,479.65,13.12,670.87,23096605.00,23096605.00,270.24,472.95,0.15,513.50
2457,PA_6_Fox_03_V_calibrated.png:edge3rd,74627,124.51,23.49,45,236,473.75,200.56,92.93,505.37,9292085.00,9292085.00,511.91,283.86,94.02,220.13
2458,PA_6_Fox_03_V_calibrated.png:mid3rd,96269,139.88,22.31,42,200,516.00,237.55,84.12,529.51,13466507.00,13466507.00,551.55,787.32,65.44,221.00
2459,PA_6_Fox_03_V_calibrated.png:bot3rd,61483,115.66,29.73,25,194,362.53,215.93,86.67,392.19,7111331.00,7111331.00,787.73,691.92,75.86,220.09
2460,PA_6_Fox_03_V_calibrated.png:whole_wing,231891,128.50,26.83,25,236,637.53,463.12,14.69,660.23,29798722.00,29798722.00,331.87,480.62,0.31,494.32
2461,PA_6_Fox_04_V_calibrated.png:edge3rd,84381,84.22,25.97,26,180,493.74,217.60,90.47,519.34,7106836.00,7106836.00,514.02,777.12,86.03,224.29
2462,PA_6_Fox_04_V_calibrated.png:mid3rd,99329,101.64,26.63,31,198,502.59,251.64,88.37,513.09,10095811.00,10095811.00,552.26,771.89,64.27,225.00
2463,PA_6_Fox_04_V_calibrated.png:bot3rd,66695,105.73,27.00,25,196,376.58,225.50,90.42,405.13,7051742.00,7051742.00,777.28,714.49,89.81,224.51
2464,PA_6_Fox_04_V_calibrated.png:whole_wing,249893,96.84,28.05,25,198,665.08,478.40,3.94,672.80,24199348.00,24199348.00,328.71,551.45,0.15,504.10
2465,PA_6_Fox_05_V_calibrated.png:edge3rd,83104,104.97,27.06,30,194,496.14,213.27,91.32,520.13,8723581.00,8723581.00,429.61,260.06,96.82,223.73
2466,PA_6_Fox_05_V_calibrated.png:mid3rd,108036,127.68,28.35,35,201,556.48,247.19,86.51,554.67,13793996.00,13793996.00,492.74,776.10,66.45,224.00
2467,PA_6_Fox_05_V_calibrated.png:bot3rd,66362,110.20,29.10,26,205,382.39,220.96,89.75,410.21,7312955.00,7312955.00,716.62,267.69,95.26,223.50
2468,PA_6_Fox_05_V_calibrated.png:whole_wing,256992,115.82,29.96,26,205,659.08,496.47,16.09,670.24,29763711.00,29763711.00,269.27,499.85,0.32,523.58
2469,PA_6_Fox_06_V_calibrated.png:edge3rd,69299,93.95,25.25,34,185,447.59,197.13,92.26,479.55,6510801.00,6510801.00,517.27,295.66,95.35,207.33
2470,PA_6_Fox_06_V_calibrated.png:mid3rd,84507,113.57,25.47,33,183,477.32,225.42,84.19,495.89,9597275.00,9597275.00,562.64,773.65,65.44,208.00
2471,PA_6_Fox_06_V_calibrated.png:bot3rd,53487,91.08,24.66,23,177,325.07,209.50,88.04,363.80,4871649.00,4871649.00,769.33,686.00,86.62,207.30
2472,PA_6_Fox_06_V_calibrated.png:whole_wing,206827,101.16,27.21,23,185,606.85,433.94,11.25,621.63,20922680.00,20922680.00,354.67,481.65,0.17,467.88
2473,PA_6_Fox_07_V_calibrated.png:edge3rd,77089,129.95,27.38,32,193,456.79,214.88,91.94,532.86,10017345.00,10017345.00,314.86,269.26,109.64,221.86
2474,PA_6_Fox_07_V_calibrated.png:mid3rd,103606,132.62,33.88,32,202,539.66,244.44,85.93,544.70,13740539.00,13740539.00,494.20,771.21,66.53,222.00
2475,PA_6_Fox_07_V_calibrated.png:bot3rd,62008,116.47,29.34,23,201,372.08,212.19,87.69,405.57,7221970.00,7221970.00,734.19,673.44,71.51,221.85
2476,PA_6_Fox_07_V_calibrated.png:whole_wing,242212,127.60,31.50,23,202,653.20,472.13,18.84,664.71,30906181.00,30906181.00,272.14,492.32,179.80,504.97
2477,PA_6_Fox_08_V_calibrated.png:edge3rd,84788,82.67,22.70,26,177,484.82,222.67,92.16,518.25,7009521.00,7009521.00,532.08,275.18,92.10,232.04
2478,PA_6_Fox_08_V_calibrated.png:mid3rd,105726,100.53,25.77,31,189,527.38,255.25,85.06,545.05,10628545.00,10628545.00,552.46,792.79,64.80,233.00
2479,PA_6_Fox_08_V_calibrated.png:bot3rd,65141,95.74,26.37,24,180,374.51,221.46,88.12,413.02,6236716.00,6236716.00,784.76,712.33,89.84,232.91
2480,PA_6_Fox_08_V_calibrated.png:whole_wing,254729,93.36,26.16,24,189,671.46,483.02,10.29,695.96,23780360.00,23780360.00,320.96,479.10,179.80,512.49
2481,PA_6_Fox_09_V_calibrated.png:edge3rd,83357,93.49,28.44,21,188,493.21,215.19,92.54,531.20,7792776.00,7792776.00,487.81,279.66,97.27,224.13
2482,PA_6_Fox_09_V_calibrated.png:mid3rd,104746,110.01,30.90,26,193,554.14,240.67,83.93,569.27,11523254.00,11523254.00,555.81,807.01,66.83,225.00
2483,PA_6_Fox_09_V_calibrated.png:bot3rd,64254,107.71,27.29,23,191,384.07,213.01,88.00,417.38,6920521.00,6920521.00,787.87,283.28,92.57,224.43
2484,PA_6_Fox_09_V_calibrated.png:whole_wing,252357,103.97,30.13,21,193,655.42,490.24,18.27,673.58,26236551.00,26236551.00,330.87,510.58,0.40,528.48
2485,PA_6_Fox_11_V_calibrated.png:edge3rd,87624,100.20,25.18,29,180,504.91,220.96,90.87,534.99,8779618.00,8779618.00,471.40,769.19,89.73,231.52
2486,PA_6_Fox_11_V_calibrated.png:mid3rd,105798,121.17,23.22,37,191,523.31,257.41,86.41,535.11,12819138.00,12819138.00,488.31,767.18,64.62,232.00
2487,PA_6_Fox_11_V_calibrated.png:bot3rd,71225,97.14,29.39,18,208,384.20,236.04,92.26,418.95,6918743.00,6918743.00,719.00,284.97,90.08,231.86
2488,PA_6_Fox_11_V_calibrated.png:whole_wing,263705,107.71,27.92,18,208,682.50,491.96,3.49,693.38,28403189.00,28403189.00,257.48,519.11,0.01,528.36
2489,PA_6_Fox_13_V_calibrated.png:edge3rd,77205,120.60,27.49,34,196,473.16,207.75,89.62,498.09,9310591.00,9310591.00,534.43,764.53,87.05,214.35
2490,PA_6_Fox_13_V_calibrated.png:mid3rd,91833,134.21,22.97,44,201,487.20,239.99,88.54,493.08,12325342.00,12325342.00,560.09,267.10,90.73,215.00
2491,PA_6_Fox_13_V_calibrated.png:bot3rd,57707,115.93,31.02,22,201,349.44,210.26,91.11,381.00,6690081.00,6690081.00,775.00,324.10,90.14,214.52
2492,PA_6_Fox_13_V_calibrated.png:whole_wing,226254,124.88,27.89,22,201,626.27,459.99,2.27,642.87,28255145.00,28255145.00,346.65,542.72,0.07,490.61
2493,PA_6_Fox_14_V_calibrated.png:edge3rd,71359,107.40,26.68,26,206,461.72,196.78,92.45,488.21,7663939.00,7663939.00,513.73,288.51,95.59,206.35
2494,PA_6_Fox_14_V_calibrated.png:mid3rd,87298,117.64,27.58,33,202,491.08,226.34,85.30,503.05,10269501.00,10269501.00,561.27,774.39,65.74,207.00
2495,PA_6_Fox_14_V_calibrated.png:bot3rd,54974,107.75,26.95,29,192,344.05,203.45,87.88,381.26,5923599.00,5923599.00,768.00,696.34,89.76,206.94
2496,PA_6_Fox_14_V_calibrated.png:whole_wing,213156,111.63,27.56,26,206,602.13,450.73,11.06,619.29,23795242.00,23795242.00,355.65,487.52,0.33,482.05
2497,PA_6_Fox_15_V_calibrated.png:edge3rd,122667,118.35,31.63,26,208,503.90,309.95,92.81,522.00,14518118.00,14518118.00,505.26,275.31,98.40,323.86
2498,PA_6_Fox_15_V_calibrated.png:mid3rd,120093,105.59,29.17,23,199,438.90,348.39,76.54,530.79,12681012.00,12681012.00,631.43,774.89,55.13,324.00
2499,PA_6_Fox_15_V_calibrated.png:bot3rd,7616,98.58,28.53,30,187,134.91,71.88,90.98,350.67,750777.00,750777.00,955.00,602.76,22.81,209.11
2500,PA_6_Fox_15_V_calibrated.png:whole_wing,250376,111.63,31.11,23,208,678.44,469.88,9.12,971.11,27949907.00,27949907.00,307.14,472.04,0.31,509.31
2501,PA_6_Fox_17_V_calibrated.png:edge3rd,109217,91.97,31.19,25,203,515.49,269.76,88.89,518.69,10044398.00,10044398.00,499.56,754.30,80.63,269.11
2502,PA_6_Fox_17_V_calibrated.png:mid3rd,105213,100.55,25.91,27,190,457.09,293.07,99.74,511.34,10579022.00,10579022.00,617.00,255.71,121.87,270.00
2503,PA_6_Fox_17_V_calibrated.png:bot3rd,20719,94.28,27.27,24,218,290.34,90.86,91.21,335.51,1953463.00,1953463.00,886.39,690.31,37.02,254.96
2504,PA_6_Fox_17_V_calibrated.png:whole_wing,234351,95.98,28.91,24,218,628.93,474.43,171.40,806.42,22493926.00,22493926.00,348.89,483.33,179.52,509.34
2505,PA_6_Fox_18_V_calibrated.png:edge3rd,78034,84.15,27.29,21,186,477.69,207.99,92.19,504.49,6566896.00,6566896.00,428.05,281.83,98.43,216.15
2506,PA_6_Fox_18_V_calibrated.png:mid3rd,100367,101.49,30.30,26,191,548.06,233.17,84.64,555.09,10186736.00,10186736.00,501.00,780.46,66.99,217.00
2507,PA_6_Fox_18_V_calibrated.png:bot3rd,58618,99.77,27.10,26,180,360.39,207.09,88.98,404.76,5848086.00,5848086.00,717.00,269.15,93.28,216.56
2508,PA_6_Fox_18_V_calibrated.png:whole_wing,236163,95.32,29.64,21,191,633.62,474.56,21.62,647.72,22510535.00,22510535.00,285.85,484.30,0.13,502.00
2509,PA_6_Fox_19_V_calibrated.png:edge3rd,78610,89.08,29.25,26,202,464.98,215.26,92.20,506.24,7002325.00,7002325.00,484.59,769.95,89.62,226.10
2510,PA_6_Fox_19_V_calibrated.png:mid3rd,102686,110.79,32.00,29,221,532.52,245.52,84.82,538.67,11376569.00,11376569.00,493.97,770.94,65.86,227.00
2511,PA_6_Fox_19_V_calibrated.png:bot3rd,65980,107.93,28.77,25,208,371.00,226.44,88.47,402.44,7121076.00,7121076.00,716.00,280.71,93.16,226.56
2512,PA_6_Fox_19_V_calibrated.png:whole_wing,246772,103.10,31.80,25,221,663.95,473.23,12.49,678.67,25441193.00,25441193.00,263.90,457.94,179.70,500.62
2513,PA_6_Fox_20_V_calibrated.png:edge3rd,79587,96.46,23.31,37,182,474.83,213.41,92.08,506.36,7677004.00,7677004.00,509.98,284.86,95.04,218.30
2514,PA_6_Fox_20_V_calibrated.png:mid3rd,98243,113.89,23.95,33,186,527.22,237.26,84.96,534.75,11188825.00,11188825.00,562.42,790.56,66.62,219.00
2515,PA_6_Fox_20_V_calibrated.png:bot3rd,61845,100.17,27.09,25,186,366.35,214.94,88.12,406.82,6195248.00,6195248.00,776.00,300.82,90.04,218.66
2516,PA_6_Fox_20_V_calibrated.png:whole_wing,239676,104.56,25.83,25,186,643.78,474.02,12.67,655.96,25061116.00,25061116.00,338.70,488.43,0.25,505.03
2517,PA_7_CA_01_V_calibrated.png:edge3rd,88181,89.60,23.77,30,198,498.81,225.09,90.95,523.75,7901403.00,7901403.00,515.69,271.46,93.52,234.80
2518,PA_7_CA_01_V_calibrated.png:mid3rd,109380,102.37,24.00,30,202,540.38,257.72,85.54,553.23,11197690.00,11197690.00,551.00,793.54,65.12,235.00
