 ,Label,Area,Mean,StdDev,Min,Max,Major,Minor,Angle,Feret,IntDen,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret
2252,PA_29_CC_10_D_calibrated.png:whole_wing,310351,101.14,35.37,27,239,829.58,476.33,178.44,899.51,31389960.00,31389960.00,103.81,670.82,0.28,511.58
2253,PA_29_CC_11_D_calibrated.png:edge3rd,99446,103.90,34.76,25,224,437.53,289.39,103.76,500.54,10332292.00,10332292.00,708.00,332.29,118.66,301.68
2254,PA_29_CC_11_D_calibrated.png:mid3rd,144918,101.21,41.14,38,227,561.17,328.81,90.90,549.86,14667092.00,14667092.00,578.38,294.46,103.59,302.00
2255,PA_29_CC_11_D_calibrated.png:bot3rd,73971,99.17,22.91,36,249,343.59,274.12,57.78,422.44,7335921.00,7335921.00,120.76,695.22,47.34,301.53
2256,PA_29_CC_11_D_calibrated.png:whole_wing,318394,101.60,35.72,25,249,832.56,486.92,177.51,904.22,32347966.00,32347966.00,105.47,667.09,179.97,529.86
2257,PA_29_CC_12_D_calibrated.png:edge3rd,96617,83.84,38.59,18,223,452.96,271.58,105.51,498.93,8099981.00,8099981.00,699.61,332.56,117.93,293.08
2258,PA_29_CC_12_D_calibrated.png:mid3rd,136809,89.80,39.25,33,222,534.47,325.91,87.76,534.66,12284863.00,12284863.00,403.04,776.70,57.05,294.00
2259,PA_29_CC_12_D_calibrated.png:bot3rd,64701,90.18,21.39,31,236,313.99,262.36,50.57,391.84,5834759.00,5834759.00,115.91,677.53,42.89,293.92
2260,PA_29_CC_12_D_calibrated.png:whole_wing,298127,87.95,36.02,18,236,801.97,473.32,177.88,881.03,26219603.00,26219603.00,109.08,666.43,179.59,510.53
2261,PA_29_CC_13_D_calibrated.png:edge3rd,95336,98.15,42.87,20,223,437.17,277.66,106.60,494.26,9357366.00,9357366.00,703.00,341.59,122.86,299.72
2262,PA_29_CC_13_D_calibrated.png:mid3rd,142428,102.71,47.44,37,225,544.75,332.90,89.57,535.32,14629234.00,14629234.00,548.01,313.21,106.72,300.00
2263,PA_29_CC_13_D_calibrated.png:bot3rd,67460,97.87,20.62,40,208,327.59,262.19,55.23,408.93,6602575.00,6602575.00,117.50,687.32,45.52,299.21
2264,PA_29_CC_13_D_calibrated.png:whole_wing,304843,100.22,41.53,20,225,812.74,477.57,176.45,897.93,30552569.00,30552569.00,104.79,666.36,0.12,510.80
2265,PA_29_CC_14_D_calibrated.png:edge3rd,89774,87.93,37.54,20,223,430.04,265.80,105.54,475.63,7893730.00,7893730.00,695.00,349.37,119.12,289.73
2266,PA_29_CC_14_D_calibrated.png:mid3rd,132247,89.78,41.58,32,226,524.06,321.30,88.88,514.05,11873681.00,11873681.00,543.66,327.75,107.03,290.00
2267,PA_29_CC_14_D_calibrated.png:bot3rd,60185,99.06,21.88,35,244,310.47,246.82,57.89,385.90,5962125.00,5962125.00,126.01,676.90,43.48,289.81
2268,PA_29_CC_14_D_calibrated.png:whole_wing,281847,91.17,37.14,20,244,775.76,462.59,177.17,868.56,25696766.00,25696766.00,116.19,661.51,179.66,494.60
2269,PA_29_CC_15_D_calibrated.png:edge3rd,99150,77.12,43.58,16,230,430.73,293.09,105.04,494.28,7646164.00,7646164.00,711.28,328.59,90.35,306.09
2270,PA_29_CC_15_D_calibrated.png:mid3rd,152758,82.88,43.10,27,225,571.12,340.56,88.09,564.91,12660130.00,12660130.00,404.77,799.09,60.65,307.00
2271,PA_29_CC_15_D_calibrated.png:bot3rd,74550,93.77,25.40,30,249,361.79,262.36,57.19,446.51,6990488.00,6990488.00,111.96,729.00,48.98,306.58
2272,PA_29_CC_15_D_calibrated.png:whole_wing,325559,83.61,40.35,16,249,834.99,496.43,2.40,917.67,27220403.00,27220403.00,98.42,638.74,179.76,538.11
2273,PA_29_CC_16_D_calibrated.png:edge3rd,98831,82.99,43.09,20,227,448.07,280.84,104.16,496.06,8202453.00,8202453.00,701.11,332.14,114.25,296.83
2274,PA_29_CC_16_D_calibrated.png:mid3rd,140799,90.49,43.63,33,231,544.00,329.54,88.39,538.43,12740392.00,12740392.00,403.79,782.72,56.62,297.00
2275,PA_29_CC_16_D_calibrated.png:bot3rd,68499,90.95,21.83,30,236,329.22,264.92,52.88,408.67,6230251.00,6230251.00,115.38,690.25,45.07,296.56
2276,PA_29_CC_16_D_calibrated.png:whole_wing,307748,88.19,39.82,20,236,816.99,479.61,179.27,889.42,27141455.00,27141455.00,107.44,671.98,0.47,514.20
2277,PA_29_CC_17_D_calibrated.png:edge3rd,96836,108.66,39.89,24,227,443.95,277.73,106.73,495.10,10522649.00,10522649.00,701.87,332.89,118.90,299.37
2278,PA_29_CC_17_D_calibrated.png:mid3rd,142121,114.31,45.80,40,232,544.80,332.15,87.29,543.05,16245444.00,16245444.00,402.61,784.52,58.39,300.00
2279,PA_29_CC_17_D_calibrated.png:bot3rd,66703,101.32,23.44,35,199,317.98,267.08,51.82,393.15,6758494.00,6758494.00,126.33,689.89,45.60,299.17
2280,PA_29_CC_17_D_calibrated.png:whole_wing,305285,109.70,40.32,24,232,813.38,477.88,179.06,897.55,33489371.00,33489371.00,102.83,658.36,0.31,523.43
2281,PA_29_CC_18_D_calibrated.png:edge3rd,91179,74.32,40.13,19,220,439.65,264.06,105.88,493.30,6776349.00,6776349.00,695.13,338.29,118.43,283.80
2282,PA_29_CC_18_D_calibrated.png:mid3rd,129668,86.11,46.96,29,222,525.67,314.07,87.75,524.18,11165684.00,11165684.00,410.83,777.22,61.78,284.00
2283,PA_29_CC_18_D_calibrated.png:bot3rd,63014,89.15,20.42,32,227,320.14,250.61,65.59,394.67,5617657.00,5617657.00,133.55,688.20,45.33,283.92
2284,PA_29_CC_18_D_calibrated.png:whole_wing,283968,83.00,40.72,19,227,775.29,466.35,177.61,850.72,23568898.00,23568898.00,127.08,679.30,0.09,501.26
2285,PA_29_CC_19_D_calibrated.png:edge3rd,108095,101.52,44.61,20,231,487.43,282.36,106.48,542.06,10974129.00,10974129.00,694.00,273.14,118.40,307.36
2286,PA_29_CC_19_D_calibrated.png:mid3rd,130852,98.51,41.51,34,232,493.53,337.58,86.63,512.96,12889898.00,12889898.00,640.89,267.40,95.73,308.00
2287,PA_29_CC_19_D_calibrated.png:bot3rd,43127,89.28,21.79,30,214,246.63,222.64,73.45,427.24,3850359.00,3850359.00,81.07,677.36,44.57,272.75
2288,PA_29_CC_19_D_calibrated.png:whole_wing,282074,98.25,40.63,20,232,782.51,458.97,169.99,922.42,27714386.00,27714386.00,78.95,673.97,0.21,501.47
2289,PA_29_CC_20_D_calibrated.png:edge3rd,89313,98.01,39.38,21,225,418.89,271.47,106.29,471.91,8753868.00,8753868.00,696.00,344.51,118.89,288.14
2290,PA_29_CC_20_D_calibrated.png:mid3rd,132254,107.93,45.32,36,225,526.29,319.96,87.46,521.59,14274375.00,14274375.00,408.18,778.07,57.34,289.00
2291,PA_29_CC_20_D_calibrated.png:bot3rd,60966,95.75,23.90,29,232,314.99,246.43,52.07,390.48,5837278.00,5837278.00,133.00,692.13,45.23,288.02
2292,PA_29_CC_20_D_calibrated.png:whole_wing,282070,102.15,40.03,21,232,780.15,460.35,0.58,864.17,28813776.00,28813776.00,119.98,670.21,0.38,498.91
2293,PA_30_CB_01_D_calibrated.png:edge3rd,95993,116.39,42.77,23,237,441.02,277.13,102.75,488.08,11172946.00,11172946.00,692.15,802.61,89.93,289.26
2294,PA_30_CB_01_D_calibrated.png:mid3rd,133158,106.67,48.63,32,229,534.79,317.02,83.03,562.03,14204629.00,14204629.00,402.82,796.10,59.67,290.00
2295,PA_30_CB_01_D_calibrated.png:bot3rd,62081,105.23,24.11,40,242,322.32,245.23,48.52,393.82,6532661.00,6532661.00,131.86,730.35,46.49,288.54
2296,PA_30_CB_01_D_calibrated.png:whole_wing,290880,109.57,42.80,23,242,795.93,465.32,8.76,867.50,31872496.00,31872496.00,113.76,664.18,179.74,507.38
2297,PA_30_CB_02_D_calibrated.png:edge3rd,87113,105.80,45.44,23,238,417.58,265.61,105.27,466.92,9216790.00,9216790.00,726.00,292.92,120.47,280.60
2298,PA_30_CB_02_D_calibrated.png:mid3rd,122501,105.05,51.20,32,250,502.11,310.64,86.28,516.73,12868773.00,12868773.00,446.25,720.63,58.75,281.00
2299,PA_30_CB_02_D_calibrated.png:bot3rd,61139,86.21,22.44,30,217,319.05,243.99,57.03,387.91,5270992.00,5270992.00,189.77,653.68,48.66,280.95
2300,PA_30_CB_02_D_calibrated.png:whole_wing,270396,101.06,45.05,23,250,772.57,445.63,1.13,841.55,27326635.00,27326635.00,165.05,614.50,0.13,479.75
2301,PA_30_CB_03_D_calibrated.png:edge3rd,91561,85.02,39.48,21,222,437.73,266.33,106.11,485.51,7784614.00,7784614.00,694.00,346.28,121.97,284.35
2302,PA_30_CB_03_D_calibrated.png:mid3rd,130139,88.24,46.90,28,226,524.23,316.08,88.27,515.33,11483462.00,11483462.00,572.88,316.33,103.71,285.00
2303,PA_30_CB_03_D_calibrated.png:bot3rd,62972,89.90,19.80,37,216,321.62,249.29,57.72,396.97,5661148.00,5661148.00,135.61,692.22,46.11,284.45
2304,PA_30_CB_03_D_calibrated.png:whole_wing,283835,87.55,39.95,21,226,778.95,463.94,178.01,851.81,24850897.00,24850897.00,126.55,679.00,179.87,493.46
2305,PA_30_CB_04_D_calibrated.png:edge3rd,94959,64.07,41.21,17,227,445.99,271.09,104.69,500.10,6084249.00,6084249.00,694.05,330.25,110.66,285.38
2306,PA_30_CB_04_D_calibrated.png:mid3rd,135923,83.86,47.25,24,223,545.24,317.40,88.65,533.26,11398767.00,11398767.00,408.38,778.66,57.79,286.00
2307,PA_30_CB_04_D_calibrated.png:bot3rd,64539,88.19,21.72,25,194,324.94,252.89,64.00,397.89,5691878.00,5691878.00,126.61,680.33,44.99,285.08
2308,PA_30_CB_04_D_calibrated.png:whole_wing,295421,78.45,42.15,17,227,781.94,481.04,176.68,856.46,23174894.00,23174894.00,122.92,671.20,179.91,518.76
2309,PA_30_CB_05_D_calibrated.png:edge3rd,95684,78.08,41.00,21,229,439.28,277.34,104.86,488.10,7471068.00,7471068.00,701.74,338.88,117.22,290.84
2310,PA_30_CB_05_D_calibrated.png:mid3rd,138242,93.65,49.01,32,234,544.62,323.19,88.70,531.98,12946931.00,12946931.00,409.00,782.94,65.62,291.00
2311,PA_30_CB_05_D_calibrated.png:bot3rd,68416,99.54,26.80,33,235,333.11,261.51,57.70,407.64,6810233.00,6810233.00,128.56,691.90,46.34,290.22
2312,PA_30_CB_05_D_calibrated.png:whole_wing,301956,90.05,43.19,21,235,803.87,478.26,178.62,871.09,27190015.00,27190015.00,119.78,670.55,179.56,521.45
2313,PA_30_CB_06_D_calibrated.png:edge3rd,98742,119.31,34.49,30,232,426.84,294.54,105.29,483.82,11780657.00,11780657.00,702.80,331.14,90.44,311.05
2314,PA_30_CB_06_D_calibrated.png:mid3rd,148007,126.94,36.78,46,232,547.41,344.26,85.94,556.86,18788270.00,18788270.00,392.50,793.54,56.14,312.00
2315,PA_30_CB_06_D_calibrated.png:bot3rd,65634,122.43,24.23,42,221,326.27,256.13,53.33,404.06,8035322.00,8035322.00,124.46,720.01,48.54,308.01
2316,PA_30_CB_06_D_calibrated.png:whole_wing,311526,123.57,33.93,30,232,831.35,477.11,3.69,932.27,38495834.00,38495834.00,80.81,647.62,0.48,519.72
2317,PA_30_CB_07_D_calibrated.png:edge3rd,92314,76.44,33.08,19,220,438.45,268.08,104.60,488.36,7056710.00,7056710.00,692.14,342.31,116.38,284.03
2318,PA_30_CB_07_D_calibrated.png:mid3rd,131462,88.31,46.26,32,220,529.40,316.18,88.93,520.21,11608990.00,11608990.00,549.58,318.63,105.89,285.00
2319,PA_30_CB_07_D_calibrated.png:bot3rd,62140,94.63,22.90,34,210,322.35,245.44,59.67,401.17,5880128.00,5880128.00,134.67,696.45,46.86,284.55
2320,PA_30_CB_07_D_calibrated.png:whole_wing,285070,85.82,38.69,19,220,774.42,468.69,177.64,851.59,24464689.00,24464689.00,124.45,678.24,179.67,498.29
2321,PA_30_CB_08_D_calibrated.png:edge3rd,99770,105.58,37.69,23,232,462.96,274.39,105.40,516.95,10534184.00,10534184.00,704.26,326.32,117.15,299.50
2322,PA_30_CB_08_D_calibrated.png:mid3rd,145500,115.71,44.20,41,229,557.14,332.51,88.84,547.39,16835838.00,16835838.00,404.14,779.19,58.20,300.00
2323,PA_30_CB_08_D_calibrated.png:bot3rd,70316,116.94,25.70,37,228,328.99,272.13,53.15,405.81,8223043.00,8223043.00,111.87,679.80,43.96,299.35
2324,PA_30_CB_08_D_calibrated.png:whole_wing,315586,112.78,39.00,23,232,819.89,490.08,176.76,898.86,35593065.00,35593065.00,104.65,664.97,179.65,529.96
2325,PA_30_CB_09_D_calibrated.png:edge3rd,78563,82.11,40.23,19,226,398.83,250.81,105.81,454.88,6450865.00,6450865.00,703.66,350.95,118.14,269.38
2326,PA_30_CB_09_D_calibrated.png:mid3rd,118804,97.06,52.66,29,231,503.44,300.46,88.65,501.40,11530581.00,11530581.00,433.03,775.30,57.61,270.00
2327,PA_30_CB_09_D_calibrated.png:bot3rd,63880,91.85,26.71,32,216,327.66,248.23,57.79,404.11,5867176.00,5867176.00,176.88,719.83,50.67,269.91
2328,PA_30_CB_09_D_calibrated.png:whole_wing,260879,91.25,44.29,19,231,751.31,442.11,0.69,808.30,23805861.00,23805861.00,163.09,648.15,179.76,476.13
2329,PA_30_CB_10_D_calibrated.png:edge3rd,109312,118.90,46.73,22,233,496.24,280.47,103.93,538.34,12997618.00,12997618.00,688.38,308.58,114.75,297.86
2330,PA_30_CB_10_D_calibrated.png:mid3rd,133497,112.02,50.80,36,236,541.91,313.66,79.31,801.42,14954808.00,14954808.00,497.00,1082.97,78.17,298.00
2331,PA_30_CB_10_D_calibrated.png:bot3rd,63178,107.04,26.56,36,219,306.13,262.76,44.73,384.88,6762713.00,6762713.00,100.83,682.30,41.67,297.13
2332,PA_30_CB_10_D_calibrated.png:whole_wing,305987,113.45,45.51,22,236,810.07,480.94,0.39,893.02,34715139.00,34715139.00,91.87,666.57,179.52,620.80
2333,PA_31_Cdho_01_D_calibrated.png:edge3rd,84290,101.67,40.82,23,227,400.76,267.80,108.33,478.03,8569904.00,8569904.00,699.00,348.93,121.34,284.54
2334,PA_31_Cdho_01_D_calibrated.png:mid3rd,128019,92.74,41.72,34,229,514.57,316.77,88.98,507.50,11872194.00,11872194.00,414.00,768.53,55.99,285.00
2335,PA_31_Cdho_01_D_calibrated.png:bot3rd,62216,97.60,21.45,33,200,317.85,249.23,59.44,389.72,6072177.00,6072177.00,137.87,677.30,44.68,284.47
2336,PA_31_Cdho_01_D_calibrated.png:whole_wing,274161,96.59,38.00,23,229,775.57,450.08,175.63,853.03,26481902.00,26481902.00,130.53,661.87,179.58,481.91
2337,PA_31_Cdho_02_D_calibrated.png:edge3rd,104452,79.75,42.76,19,225,467.13,284.70,105.03,513.94,8330259.00,8330259.00,703.16,325.14,121.69,306.14
2338,PA_31_Cdho_02_D_calibrated.png:mid3rd,150218,90.03,44.05,31,227,561.89,340.39,88.56,553.39,13524117.00,13524117.00,396.00,785.73,56.31,307.00
2339,PA_31_Cdho_02_D_calibrated.png:bot3rd,71055,93.52,22.37,30,218,341.27,265.10,56.04,422.32,6645364.00,6645364.00,92.10,688.71,43.78,306.48
2340,PA_31_Cdho_02_D_calibrated.png:whole_wing,325337,87.50,40.28,19,227,832.65,497.48,178.93,918.63,28467037.00,28467037.00,90.52,678.84,0.16,531.75
2341,PA_31_Cdho_03_D_calibrated.png:edge3rd,93476,67.62,43.61,21,215,440.13,270.42,105.03,483.98,6320916.00,6320916.00,692.00,339.95,117.74,287.54
2342,PA_31_Cdho_03_D_calibrated.png:mid3rd,131701,82.66,48.77,27,213,526.41,318.55,87.39,524.67,10886667.00,10886667.00,405.69,775.77,58.64,288.00
2343,PA_31_Cdho_03_D_calibrated.png:bot3rd,60828,84.05,19.69,33,203,300.10,258.08,51.63,387.67,5112689.00,5112689.00,131.85,687.86,44.99,287.99
2344,PA_31_Cdho_03_D_calibrated.png:whole_wing,285169,78.02,43.02,21,215,782.26,464.15,179.50,861.54,22249666.00,22249666.00,118.01,662.79,0.28,502.06
2345,PA_31_Cdho_04_D_calibrated.png:edge3rd,4893,122.28,53.89,47,246,100.29,62.12,59.22,440.91,598318.00,598318.00,1134.83,316.37,125.66,329.16
2346,PA_31_Cdho_04_D_calibrated.png:mid3rd,165918,79.92,46.78,21,221,521.13,405.38,120.83,584.40,13260589.00,13260589.00,565.00,260.51,134.96,429.00
2347,PA_31_Cdho_04_D_calibrated.png:bot3rd,129315,84.29,28.69,29,209,477.40,344.89,46.72,587.57,10899735.00,10899735.00,152.67,677.25,45.29,401.40
2348,PA_31_Cdho_04_D_calibrated.png:whole_wing,299630,82.47,40.52,21,246,819.06,465.78,4.10,1285.10,24711610.00,24711610.00,137.78,657.07,0.42,512.65
2349,PA_31_Cdho_05_D_calibrated.png:edge3rd,94835,65.55,41.63,19,219,451.90,267.20,104.28,501.18,6216461.00,6216461.00,694.00,333.88,112.78,287.92
2350,PA_31_Cdho_05_D_calibrated.png:mid3rd,136501,80.07,47.39,26,222,546.58,317.98,88.63,537.13,10929234.00,10929234.00,580.88,302.24,101.86,288.00
2351,PA_31_Cdho_05_D_calibrated.png:bot3rd,63814,82.62,19.39,29,220,321.22,252.94,58.19,398.26,5272521.00,5272521.00,129.95,689.27,45.92,287.93
2352,PA_31_Cdho_05_D_calibrated.png:whole_wing,295271,75.98,41.64,19,222,778.82,482.72,177.04,862.86,22435425.00,22435425.00,119.07,671.06,0.26,517.36
2353,PA_31_Cdho_06_D_calibrated.png:edge3rd,104329,69.19,43.36,19,217,468.28,283.67,103.53,520.22,7218357.00,7218357.00,703.17,317.80,90.09,303.08
2354,PA_31_Cdho_06_D_calibrated.png:mid3rd,154268,85.04,49.91,26,218,583.53,336.61,88.23,571.00,13118577.00,13118577.00,399.25,795.12,60.19,304.00
2355,PA_31_Cdho_06_D_calibrated.png:bot3rd,70898,82.56,18.63,30,211,342.68,263.43,56.93,422.32,5853205.00,5853205.00,110.32,705.41,46.88,303.80
2356,PA_31_Cdho_06_D_calibrated.png:whole_wing,329495,79.49,43.43,19,218,819.48,511.94,179.91,910.90,26190139.00,26190139.00,95.20,670.53,0.37,554.30
2357,PA_31_Cdho_07_D_calibrated.png:edge3rd,94599,79.02,37.23,19,225,438.54,274.65,105.94,494.80,7475573.00,7475573.00,696.81,335.75,117.58,294.18
2358,PA_31_Cdho_07_D_calibrated.png:mid3rd,134248,86.02,41.58,33,221,524.32,326.00,87.50,526.45,11547379.00,11547379.00,401.71,769.02,60.74,295.00
2359,PA_31_Cdho_07_D_calibrated.png:bot3rd,62765,88.60,24.98,31,243,305.42,261.66,45.01,386.20,5560742.00,5560742.00,117.55,678.72,42.56,294.41
2360,PA_31_Cdho_07_D_calibrated.png:whole_wing,291261,84.29,37.35,19,243,803.15,461.74,177.32,882.59,24551506.00,24551506.00,107.59,658.48,179.70,508.51
2361,PA_31_Cdho_08_D_calibrated.png:edge3rd,96636,80.50,44.38,20,225,446.63,275.49,105.37,500.21,7779143.00,7779143.00,691.00,331.65,120.77,289.81
2362,PA_31_Cdho_08_D_calibrated.png:mid3rd,132038,82.72,45.29,29,223,523.67,321.03,87.15,806.10,10922005.00,10922005.00,635.74,307.50,90.10,290.00
2363,PA_31_Cdho_08_D_calibrated.png:bot3rd,62046,87.71,19.77,32,173,313.27,252.18,49.68,393.13,5442239.00,5442239.00,116.72,687.92,43.69,289.23
2364,PA_31_Cdho_08_D_calibrated.png:whole_wing,290720,83.05,40.95,20,225,795.06,465.57,178.61,869.03,24143387.00,24143387.00,111.77,670.25,179.95,653.18
2365,PA_31_Cdho_09_D_calibrated.png:edge3rd,95972,82.17,41.44,21,220,440.23,277.57,104.20,492.07,7885874.00,7885874.00,702.59,332.93,105.74,291.05
2366,PA_31_Cdho_09_D_calibrated.png:mid3rd,140875,92.38,45.13,37,224,553.20,324.23,89.21,539.43,13013897.00,13013897.00,550.05,305.19,105.97,292.00
2367,PA_31_Cdho_09_D_calibrated.png:bot3rd,68436,94.50,20.64,38,187,338.75,257.23,55.79,419.57,6467287.00,6467287.00,128.52,708.58,48.05,291.09
2368,PA_31_Cdho_09_D_calibrated.png:whole_wing,305283,89.64,40.02,21,224,801.46,484.99,179.72,874.15,27367058.00,27367058.00,117.91,667.75,179.89,514.88
2369,PA_31_Cdho_10_D_calibrated.png:edge3rd,1,145.00,0.00,145,145,1.13,1.13,0.00,1.41,145.00,145.00,1138.76,541.47,174.00,1.00
2370,PA_31_Cdho_10_D_calibrated.png:mid3rd,147317,78.38,43.23,20,221,845.79,221.77,86.64,832.19,11546993.00,11546993.00,600.09,1039.43,81.76,225.42
2371,PA_31_Cdho_10_D_calibrated.png:bot3rd,126662,73.39,34.01,29,217,614.38,262.50,92.93,801.43,9295763.00,9295763.00,579.00,227.84,90.00,281.55
2372,PA_31_Cdho_10_D_calibrated.png:whole_wing,273179,76.04,39.28,20,221,758.81,458.38,86.94,842.72,20773243.00,20773243.00,297.45,543.34,0.12,639.78
2373,PA_31_Cdho_11_D_calibrated.png:edge3rd,103027,74.08,45.39,17,221,450.38,291.26,106.10,510.95,7631839.00,7631839.00,705.52,326.91,118.54,306.92
2374,PA_31_Cdho_11_D_calibrated.png:mid3rd,153274,81.10,45.53,29,217,573.59,340.23,89.48,560.62,12430669.00,12430669.00,545.47,295.86,106.33,307.00
2375,PA_31_Cdho_11_D_calibrated.png:bot3rd,72815,88.62,21.97,33,196,346.07,267.90,56.79,428.55,6452582.00,6452582.00,102.29,696.68,46.18,306.76
2376,PA_31_Cdho_11_D_calibrated.png:whole_wing,328717,80.55,41.77,17,221,836.23,500.51,177.78,919.69,26478217.00,26478217.00,92.24,674.07,0.33,537.09
2377,PA_31_Cdho_12_D_calibrated.png:edge3rd,98240,80.56,38.96,23,228,455.26,274.75,103.98,499.41,7914562.00,7914562.00,690.00,328.88,119.86,290.87
2378,PA_31_Cdho_12_D_calibrated.png:mid3rd,137242,98.15,46.20,32,226,542.88,321.88,87.18,540.97,13469765.00,13469765.00,399.00,780.96,58.10,291.00
2379,PA_31_Cdho_12_D_calibrated.png:bot3rd,62205,95.67,19.38,40,207,322.66,245.46,60.23,398.49,5951109.00,5951109.00,126.24,699.57,46.61,290.35
2380,PA_31_Cdho_12_D_calibrated.png:whole_wing,297316,91.82,40.35,23,228,784.61,482.47,179.76,871.23,27300459.00,27300459.00,109.65,678.17,0.35,516.64
2381,PA_31_Cdho_13_D_calibrated.png:edge3rd,91207,66.71,40.40,18,220,425.13,273.16,103.65,475.53,6084151.00,6084151.00,697.26,816.97,89.78,285.74
2382,PA_31_Cdho_13_D_calibrated.png:mid3rd,134814,78.92,47.56,24,222,541.07,317.24,88.25,530.14,10639269.00,10639269.00,411.80,787.32,57.65,286.00
2383,PA_31_Cdho_13_D_calibrated.png:bot3rd,64409,79.92,17.98,32,186,326.32,251.31,59.63,401.40,5147568.00,5147568.00,151.61,711.50,49.57,285.62
2384,PA_31_Cdho_13_D_calibrated.png:whole_wing,290049,75.31,40.86,18,222,780.20,473.34,1.23,856.39,21843964.00,21843964.00,126.38,637.38,179.54,513.33
2385,PA_31_Cdho_14_D_calibrated.png:edge3rd,104481,80.77,39.67,18,226,464.62,286.32,104.93,515.65,8438768.00,8438768.00,705.00,324.59,119.22,305.42
2386,PA_31_Cdho_14_D_calibrated.png:mid3rd,151404,95.12,49.68,31,228,568.14,339.31,88.44,556.59,14401896.00,14401896.00,399.40,786.84,59.71,306.00
2387,PA_31_Cdho_14_D_calibrated.png:bot3rd,73095,88.44,20.51,33,217,341.92,272.19,52.50,426.47,6464281.00,6464281.00,100.03,694.90,45.30,305.54
2388,PA_31_Cdho_14_D_calibrated.png:whole_wing,328585,89.08,42.07,18,228,837.98,499.25,178.59,915.99,29271492.00,29271492.00,94.46,669.70,179.50,541.36
2389,PA_31_Cdho_15_D_calibrated.png:edge3rd,94786,78.66,42.55,19,219,439.37,274.68,104.46,482.78,7455400.00,7455400.00,690.00,343.75,119.17,287.89
2390,PA_31_Cdho_15_D_calibrated.png:mid3rd,131240,88.28,49.78,27,222,524.95,318.32,87.51,522.08,11585646.00,11585646.00,402.00,772.35,58.27,288.00
2391,PA_31_Cdho_15_D_calibrated.png:bot3rd,61288,89.66,22.00,29,194,312.28,249.89,51.32,387.76,5494969.00,5494969.00,126.66,691.04,44.55,287.55
2392,PA_31_Cdho_15_D_calibrated.png:whole_wing,286961,85.38,43.08,19,222,786.93,464.30,179.10,862.45,24501962.00,24501962.00,115.45,668.99,179.81,498.66
2393,PA_31_Cdho_16_D_calibrated.png:edge3rd,91785,92.16,45.29,18,233,428.12,272.97,106.93,485.03,8459022.00,8459022.00,702.00,340.75,117.98,289.80
2394,PA_31_Cdho_16_D_calibrated.png:mid3rd,135671,103.73,43.28,34,231,536.54,321.95,88.28,528.25,14072801.00,14072801.00,413.75,782.87,57.06,290.00
2395,PA_31_Cdho_16_D_calibrated.png:bot3rd,67327,107.10,23.13,40,220,334.49,256.28,56.58,411.36,7210978.00,7210978.00,137.31,705.44,48.11,289.06
2396,PA_31_Cdho_16_D_calibrated.png:whole_wing,294783,100.90,40.74,18,233,797.90,470.40,179.48,868.86,29742801.00,29742801.00,122.94,658.76,0.04,509.71
2397,PA_31_Cdho_17_D_calibrated.png:edge3rd,633,120.30,21.47,62,182,67.63,11.92,91.56,410.77,76153.00,76153.00,976.00,685.76,12.38,177.54
2398,PA_31_Cdho_17_D_calibrated.png:mid3rd,150945,103.76,45.24,23,230,509.02,377.57,121.14,565.23,15661639.00,15661639.00,574.00,294.59,134.79,402.00
2399,PA_31_Cdho_17_D_calibrated.png:bot3rd,106661,98.16,30.65,32,225,402.50,337.40,33.43,502.22,10470032.00,10470032.00,184.58,609.99,39.00,389.20
2400,PA_31_Cdho_17_D_calibrated.png:whole_wing,257907,101.47,39.91,23,230,752.40,436.44,175.03,1203.64,26170616.00,26170616.00,173.60,590.82,179.67,468.17
2401,PA_31_Cdho_18_D_calibrated.png:edge3rd,87110,73.75,43.77,18,237,414.64,267.49,104.22,455.26,6424738.00,6424738.00,693.29,348.89,118.75,278.15
2402,PA_31_Cdho_18_D_calibrated.png:mid3rd,122248,75.56,43.52,28,223,504.03,308.81,86.26,515.45,9237299.00,9237299.00,415.18,776.12,59.44,279.00
2403,PA_31_Cdho_18_D_calibrated.png:bot3rd,61161,78.35,21.18,28,237,319.75,243.55,50.60,396.14,4791850.00,4791850.00,152.46,718.65,48.30,278.17
2404,PA_31_Cdho_18_D_calibrated.png:whole_wing,269715,75.59,39.68,18,237,773.49,443.98,3.32,833.35,20388816.00,20388816.00,137.83,648.15,0.48,477.13
2405,PA_31_Cdho_19_D_calibrated.png:edge3rd,102058,73.10,43.03,19,223,451.88,287.56,106.40,505.64,7460866.00,7460866.00,704.00,337.08,119.22,304.92
2406,PA_31_Cdho_19_D_calibrated.png:mid3rd,148650,79.33,46.99,25,222,560.69,337.56,88.54,548.77,11792879.00,11792879.00,400.72,785.16,63.28,305.00
2407,PA_31_Cdho_19_D_calibrated.png:bot3rd,71724,85.79,20.00,25,184,330.98,275.91,50.49,413.14,6153272.00,6153272.00,105.50,686.35,44.34,304.40
2408,PA_31_Cdho_19_D_calibrated.png:whole_wing,321557,78.79,41.39,19,223,836.67,489.34,177.60,912.33,25334186.00,25334186.00,96.60,662.46,179.93,532.28
2409,PA_31_Cdho_20_D_calibrated.png:edge3rd,106603,98.31,38.94,22,224,412.62,328.95,78.25,629.24,10479691.00,10479691.00,656.00,791.91,72.92,335.14
