 ,Label,Area,Mean,StdDev,Min,Max,XM,YM,Major,Minor,Angle,Feret,IntDen,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret
64,C19M32_D_calibrated.png:wing,219152,89.64,37.89,16,237,437.38,708.07,691.61,403.45,133.58,748.89,19645067,19645067,224,409,137.60,429.25
65,C19M32_D_calibrated.png:cream,19218,183.54,26.55,85,237,421.71,683.60,193.01,126.78,121.41,725.58,3527178,3527178,248,396,131.31,411.65
66,C19M32_D_calibrated.png:brown,219152,73.55,32.35,0,209,440.81,713.43,691.61,403.45,133.58,748.89,16117889,16117889,224,409,137.60,429.25
67,C19M33_D_calibrated.png:wing,232009,79.47,36.40,17,227,438.67,695.37,714.15,413.64,132.95,786.33,18437887,18437887,206,384,135.52,454.30
68,C19M33_D_calibrated.png:cream,20499,169.17,25.12,88,227,409.55,653.37,181.88,143.50,121.89,761.47,3467814,3467814,256,349,127.64,445.99
69,C19M33_D_calibrated.png:brown,232009,64.52,29.88,0,188,445.41,705.10,714.15,413.64,132.95,786.33,14970073.00,14970073.00,206,384,135.52,454.30
70,C19M34_D_calibrated.png:wing,232589,74.95,35.66,16,249,447.25,737.99,710.07,417.06,135.86,775.12,17432337,17432337,215,423,137.67,448.97
71,C19M34_D_calibrated.png:cream,19469,165.26,25.50,78,249,432.07,714.68,190.20,130.33,124.29,753.90,3217480,3217480,252,393,131.34,438.99
72,C19M34_D_calibrated.png:brown,232589,61.12,28.52,0,218,450.68,743.27,710.07,417.06,135.86,775.12,14214857,14214857,215,423,137.67,448.97
73,C19M35_D_calibrated.png:wing,227158,91.52,36.08,18,249,465.80,721.22,711.61,406.44,135.65,771.68,20790253,20790253,229,424,140.10,438.64
74,C19M35_D_calibrated.png:cream,16875,186.03,27.05,98,249,417.79,673.24,161.94,132.68,115.31,759.28,3139255,3139255,236,418,137.19,429.35
75,C19M35_D_calibrated.png:brown,227158,77.70,31.86,0,215,474.34,729.75,711.61,406.44,135.65,771.68,17650998,17650998,229,424,140.10,438.64
76,C19M36_D_calibrated.png:wing,245647,86.64,39.03,18,249,431.73,706.29,727.02,430.21,134.56,803.63,21283469,21283469,195,387,136.71,461.00
77,C19M36_D_calibrated.png:cream,23995,180.69,26.96,90,249,409.03,678.28,210.80,144.93,122.28,784.49,4335752,4335752,221,378,133.40,446.94
78,C19M36_D_calibrated.png:brown,245647,68.99,31.78,0,207,437.53,713.45,727.02,430.21,134.56,803.63,16947717,16947717,195,387,136.71,461.00
79,C19M37_D_calibrated.png:wing,249768,81.93,37.94,17,249,487.16,681.83,739.15,430.24,132.93,813.23,20462542,20462542,251,361,135.70,462.00
80,C19M37_D_calibrated.png:cream,28486,164.19,25.51,66,249,465.28,633.70,214.56,169.04,104.30,772.17,4677097,4677097,258,360,134.69,459.11
81,C19M37_D_calibrated.png:brown,249768,63.20,31.75,0,203,493.64,696.10,739.15,430.24,132.93,813.23,15785445,15785445,251,361,135.70,462.00
82,C19M38_D_calibrated.png:wing,235385,86.98,41.61,18,249,735.10,740.52,715.66,418.77,132.20,778.07,20474402,20474402,520,424,136.46,457.01
83,C19M38_D_calibrated.png:cream,29460,177.24,28.87,86,249,714.65,716.96,218.91,171.35,109.75,754.91,5221476,5221476,572,395,129.68,447.92
84,C19M38_D_calibrated.png:brown,235385,64.80,32.59,0,198,742.10,748.58,715.66,418.77,132.20,778.07,15252926.00,15252926.00,520,424,136.46,457.01
85,C19M39_D_calibrated.png:wing,216646,79.46,34.75,18,231,477.29,704.56,692.95,398.07,131.25,749.53,17215093,17215093,275,386,134.89,423.88
86,C19M39_D_calibrated.png:cream,12475,182.13,26.92,92,231,453.26,636.21,179.00,88.74,122.87,699.04,2272102,2272102,228,488,142.56,399.06
87,C19M39_D_calibrated.png:brown,216646,68.97,28.50,0,209,480.95,714.96,692.95,398.07,131.25,749.53,14942991,14942991,275,386,134.89,423.88
88,C19M3_D_calibrated.png:wing,253869,141.60,44.35,35,251,447.79,699.12,737.52,438.28,132.93,811.65,35948242,35948242,265,375,128.30,475.85
89,C19M3_D_calibrated.png:cream,48224,212.71,27.51,121,251,450.38,677.44,278.67,220.33,153.41,807.44,10257598,10257598,266,376,128.26,472.26
90,C19M3_D_calibrated.png:brown,253869,101.20,55.13,0,239,446.75,707.78,737.52,438.28,132.93,811.65,25690644,25690644,265,375,128.30,475.85
91,C19M40_D_calibrated.png:wing,243457,83.10,36.38,20,246,711.76,714.31,717.16,432.23,133.20,776.29,20231474,20231474,488,394,137.24,466.29
92,C19M40_D_calibrated.png:cream,20482,173.81,25.84,87,246,699.41,685.43,184.94,141.01,114.20,754.25,3559879,3559879,485,412,137.04,458.89
93,C19M40_D_calibrated.png:brown,243457,68.48,30.70,0,212,714.40,720.47,717.16,432.23,133.20,776.29,16671595,16671595,488,394,137.24,466.29
94,C19M4_D_calibrated.png:wing,257479,143.24,44.61,29,251,428.10,683.96,737.04,444.80,135.78,801.29,36880383,36880383,239,361,133.94,480.83
95,C19M4_D_calibrated.png:cream,52083,213.16,28.05,109,251,385.35,649.44,264.55,250.67,151.42,786.63,11102107,11102107,236,367,132.06,470.85
96,C19M4_D_calibrated.png:brown,257479,100.12,55.97,0,228,446.52,698.82,737.04,444.80,135.78,801.29,25778276,25778276,239,361,133.94,480.83
97,C19M5_D_calibrated.png:wing,257822,132.78,48.59,24,251,418.56,671.27,745.68,440.23,135.45,818.01,34233850,34233850,228,351,132.82,489.83
98,C19M5_D_calibrated.png:cream,55032,205.45,33.23,94,251,377.52,635.76,317.21,220.89,143.15,807.68,11306255,11306255,229,352,132.34,485.13
99,C19M5_D_calibrated.png:brown,257822,88.93,53.28,0,224,438.80,688.78,745.68,440.23,135.45,818.01,22927595,22927595,228,351,132.82,489.83
100,C19M6_D_calibrated.png:wing,252379,93.53,39.54,16,234,444.97,710.92,725.99,442.62,134.18,789.38,23604213,23604213,230,391,133.56,479.00
101,C19M6_D_calibrated.png:cream,29055,182.21,25.29,94,234,428.67,698.22,203.37,181.91,101.40,777.11,5294231,5294231,230,402,134.95,460.13
102,C19M6_D_calibrated.png:brown,252379,72.55,33.93,0,211,449.68,714.60,725.99,442.62,134.18,789.38,18309982,18309982,230,391,133.56,479.00
103,C19M7_D_calibrated.png:wing,249836,84.88,40.32,16,250,729.13,696.99,729.46,436.07,136.37,806.08,21207196,21207196,500,384,137.36,480.49
104,C19M7_D_calibrated.png:cream,28008,172.65,26.65,76,250,704.95,657.61,204.68,174.22,131.97,791.84,4835455,4835455,505,389,137.20,473.20
105,C19M7_D_calibrated.png:brown,249836,65.53,33.40,0,196,736.27,708.62,729.46,436.07,136.37,806.08,16371741,16371741,500,384,137.36,480.49
106,C19M8_D_calibrated.png:wing,236264,96.96,41.06,19,249,426.60,711.06,723.20,415.96,139.37,787.02,22907828,22907828,185,426,138.45,447.91
107,C19M8_D_calibrated.png:cream,21538,193.33,24.78,96,249,382.86,691.24,188.27,145.66,117.09,722.93,4163863,4163863,190,429,137.97,425.23
108,C19M8_D_calibrated.png:brown,236264,79.33,36.46,0,225,436.31,715.46,723.20,415.96,139.37,787.02,18743965,18743965,185,426,138.45,447.91
109,C19M9_D_calibrated.png:wing,230097,99.19,48.32,21,245,418.86,694.70,685.61,427.31,139.32,758.88,22824357,22824357,196,413,138.69,471.36
110,C19M9_D_calibrated.png:cream,48299,178.79,31.38,78,245,393.57,678.48,257.27,239.04,151.32,751.99,8635159,8635159,197,414,138.02,466.13
111,C19M9_D_calibrated.png:brown,230097,61.67,38.15,0,218,434.25,704.58,685.61,427.31,139.32,758.88,14189198,14189198,196,413,138.69,471.36
112,CCM10_D_calibrated.png:wing,226845,93.23,42.21,22,235,762.77,708.03,685.03,421.63,129.85,734.64,21149388,21149388,554,387,137.43,450.12
113,CCM10_D_calibrated.png:cream,31989,177.13,27.00,80,235,758.82,685.99,228.49,178.26,122.54,713.17,5666100,5666100,564,386,130.91,438.83
114,CCM10_D_calibrated.png:brown,226845,68.25,35.89,0,191,764.22,716.10,685.03,421.63,129.85,734.64,15483288,15483288,554,387,137.43,450.12
115,CCM11_D_calibrated.png:wing,222515,71.23,34.32,15,247,483.42,667.24,699.04,405.29,134.03,766.93,15850229,15850229,248,373,138.12,438.77
116,CCM11_D_calibrated.png:cream,17802,164.50,27.27,66,247,478.68,634.80,179.62,126.19,112.94,752.38,2928425,2928425,254,370,135.43,425.18
117,CCM11_D_calibrated.png:brown,222515,58.07,25.60,0,213,484.49,674.59,699.04,405.29,134.03,766.93,12921804,12921804,248,373,138.12,438.77
118,CCM12_D_calibrated.png:wing,257633,68.72,37.51,14,242,500.24,659.60,732.19,448.01,124.14,805.75,17703429,17703429,311,297,127.99,481.65
119,CCM12_D_calibrated.png:cream,27251,157.62,24.97,70,242,497.42,605.41,210.72,164.66,113.19,779.13,4295364,4295364,309,304,124.38,469.94
120,CCM12_D_calibrated.png:brown,257633,52.04,26.95,0,202,501.14,676.96,732.19,448.01,124.14,805.75,13408065,13408065,311,297,127.99,481.65
121,CCM13_D_calibrated.png:wing,238731,70.50,35.27,13,233,489.66,702.03,717.54,423.61,130.59,776.66,16830313,16830313,253,373,136.46,452.91
122,CCM13_D_calibrated.png:cream,19660,161.15,24.52,70,233,468.77,666.88,194.74,128.54,115.81,753.59,3168245.00,3168245.00,309,334,123.14,435.92
123,CCM13_D_calibrated.png:brown,238731,57.23,27.40,0,198,494.50,710.19,717.54,423.61,130.59,776.66,13662068,13662068,253,373,136.46,452.91
124,CCM14_D_calibrated.png:wing,240066,74.94,36.54,12,250,500.08,660.16,714.79,427.62,128.14,769.63,17989667,17989667,331,302,129.83,453.44
125,CCM14_D_calibrated.png:cream,21986,165.91,24.83,78,250,480.60,611.25,198.13,141.29,111.65,761.38,3647588,3647588,334,302,128.12,446.98
126,CCM14_D_calibrated.png:brown,240066,59.74,28.36,0,211,505.03,672.60,714.79,427.62,128.14,769.63,14342079,14342079,331,302,129.83,453.44
127,CCM16_D_calibrated.png:wing,175599,59.81,31.55,15,209,550.77,732.63,612.52,365.02,132.07,659.83,10502490,10502490,365,452,132.17,390.79
128,CCM16_D_calibrated.png:cream,11207,151.72,23.44,76,209,514.53,688.70,142.61,100.06,119.06,655.81,1700335,1700335,371,450,131.79,385.22
129,CCM16_D_calibrated.png:brown,175599,50.13,23.57,0,175,557.77,741.12,612.52,365.02,132.07,659.83,8802155,8802155,365,452,132.17,390.79
130,CCM17_D_calibrated.png:wing,222884,70.76,34.58,13,250,526.86,701.45,681.37,416.49,128.51,742.43,15771522,15771522,319,389,126.35,448.44
131,CCM17_D_calibrated.png:cream,16135,168.27,26.10,69,250,509.20,627.98,161.47,127.23,109.80,719.81,2715066,2715066,337,382,126.58,438.44
132,CCM17_D_calibrated.png:brown,222884,58.58,25.92,0,212,530.53,716.73,681.37,416.49,128.51,742.43,13056456,13056456,319,389,126.35,448.44
133,CCM18_D_calibrated.png:wing,229085,95.67,36.49,21,232,726.90,648.74,705.90,413.20,134.40,764.10,21915767,21915767,536,343,133.09,439.10
134,CCM18_D_calibrated.png:cream,22402,176.55,24.54,92,232,689.84,631.05,185.04,154.14,88.20,718.53,3954999,3954999,533,349,136.01,433.45
135,CCM18_D_calibrated.png:brown,229085,78.40,35.07,0,220,735.06,652.64,705.90,413.20,134.40,764.10,17960768,17960768,536,343,133.09,439.10
136,CCM19_D_calibrated.png:wing,231098,95.39,46.44,14,251,474.68,694.52,709.75,414.57,132.56,785.41,22044867,22044867,289,365,130.30,450.19
137,CCM19_D_calibrated.png:cream,44784,172.49,33.12,60,251,494.90,686.45,274.19,207.96,134.51,775.33,7724842,7724842,281,375,132.02,443.61
138,CCM19_D_calibrated.png:brown,231098,61.97,37.93,0,222,463.78,698.87,709.75,414.57,132.56,785.41,14320025,14320025,289,365,130.30,450.19
139,CCM1_D_calibrated.png:wing,227243,70.43,35.04,14,248,548.82,688.04,702.07,412.12,130.82,775.80,16004538.00,16004538.00,342,365,132.39,443.05
140,CCM1_D_calibrated.png:cream,21388,159.02,27.05,78,248,531.77,654.88,185.96,146.44,118.47,762.74,3401193,3401193,343,366,130.27,431.20
141,CCM1_D_calibrated.png:brown,227243,55.46,25.75,0,214,553.42,696.99,702.07,412.12,130.82,775.80,12603345,12603345,342,365,132.39,443.05
142,CCM20_D_calibrated.png:wing,233563,69.78,35.88,15,239,509.90,677.33,708.90,419.50,130.55,774.00,16297349.00,16297349.00,298,360,128.71,447.38
143,CCM20_D_calibrated.png:cream,17843,170.22,27.59,74,239,488.08,619.11,195.60,116.15,126.65,705.07,3037242,3037242,274,410,134.14,439.82
144,CCM20_D_calibrated.png:brown,233563,56.77,25.71,0,210,514.90,690.66,708.90,419.50,130.55,774.00,13260107,13260107,298,360,128.71,447.38
145,CCM21_D_calibrated.png:wing,218871,74.82,39.30,14,234,772.30,705.12,661.29,421.41,127.10,733.56,16375323.00,16375323.00,590,367,132.02,449.87
146,CCM21_D_calibrated.png:cream,22651,163.75,27.38,81,234,766.57,704.46,201.94,142.82,96.65,713.63,3709208,3709208,584,384,133.81,444.02
147,CCM21_D_calibrated.png:brown,218871,57.87,30.66,0,194,773.98,705.31,661.29,421.41,127.10,733.56,12666115,12666115,590,367,132.02,449.87
148,CCM22_D_calibrated.png:wing,239230,74.46,35.24,15,244,508.28,670.48,723.18,421.19,131.28,790.27,17813195,17813195,287,346,133.10,454.22
149,CCM22_D_calibrated.png:cream,19901,166.50,25.43,82,244,490.60,627.28,183.35,138.20,105.18,776.42,3313496.00,3313496.00,336,315,127.25,441.36
150,CCM22_D_calibrated.png:brown,239230,60.61,27.44,0,207,512.32,680.35,723.18,421.19,131.28,790.27,14499699,14499699,287,346,133.10,454.22
151,CCM23_D_calibrated.png:wing,237342,67.13,31.54,15,250,490.46,671.22,720.87,419.21,132.03,778.53,15931943.00,15931943.00,271,352,134.74,454.30
152,CCM23_D_calibrated.png:cream,17929,151.90,24.61,69,250,478.28,625.07,177.23,128.80,117.92,755.62,2723331,2723331,270,357,133.07,439.17
153,CCM23_D_calibrated.png:brown,237342,55.65,24.80,0,191,492.97,680.73,720.87,419.21,132.03,778.53,13208612,13208612,271,352,134.74,454.30
154,CCM24_D_calibrated.png:wing,238577,92.75,32.81,24,219,715.43,648.28,725.14,418.90,132.42,1283.61,22128738,22128738,37,122,143.36,449.13
155,CCM24_D_calibrated.png:cream,17409,177.12,20.23,106,219,705.85,610.79,181.50,122.13,114.21,1269.06,3083465,3083465,38,123,142.59,434.07
156,CCM24_D_calibrated.png:brown,238577,79.83,31.43,0,188,716.98,654.35,725.14,418.90,132.42,1283.61,19045273,19045273,37,122,143.36,449.13
157,CCM25_D_calibrated.png:wing,199961,77.52,42.41,15,247,497.39,698.65,674.71,377.34,132.03,747.30,15500020.00,15500020.00,283,395,132.72,407.40
158,CCM25_D_calibrated.png:cream,24971,168.81,29.58,58,247,496.62,683.60,216.17,147.08,122.92,740.80,4215235,4215235,286,395,132.98,392.58
159,CCM25_D_calibrated.png:brown,199961,56.43,30.90,0,206,497.68,704.27,674.71,377.34,132.03,747.30,11284785,11284785,283,395,132.72,407.40
160,CCM26_D_calibrated.png:wing,245219,74.48,38.17,15,249,460.26,676.25,724.98,430.67,135.36,788.59,18263583,18263583,206,375,140.56,461.99
161,CCM26_D_calibrated.png:cream,23734,167.89,27.96,71,249,451.29,659.68,217.99,138.62,128.49,779.01,3984738.00,3984738.00,208,375,139.69,446.20
162,CCM26_D_calibrated.png:brown,245219,58.23,28.45,0,208,462.76,680.87,724.98,430.67,135.36,788.59,14278845,14278845,206,375,140.56,461.99
163,CCM27_D_calibrated.png:wing,228577,87.99,37.79,18,248,504.81,674.48,699.52,416.05,128.66,750.51,20112570,20112570,313,352,131.16,441.94
164,CCM27_D_calibrated.png:cream,22138,173.06,26.09,79,248,489.05,620.32,209.85,134.32,122.28,745.43,3831139,3831139,328,344,129.88,436.12
165,CCM27_D_calibrated.png:brown,228577,71.23,33.62,0,220,508.52,687.22,699.52,416.05,128.66,750.51,16281431,16281431,313,352,131.16,441.94
166,CCM28_D_calibrated.png:wing,228108,74.21,37.18,18,247,479.70,672.71,706.09,411.33,128.60,752.92,16928019,16928019,280,346,128.53,434.24
